houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.2527912280035173,-0.2852648296946226,-0.8372695090189404,-0.28726906242683337,1.0,1.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.959992298498669
0.38049075389675063,1.3090492499082056,-1.0940955032740827,0.19873537760947874,2.0,2.0,1.0,10.0,10.0,0.0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,10.90749607849526
-0.1978089459360781,-1.0292780668426091,0.7036864565119131,0.9033940849879794,2.0,1.0,2.0,10.0,10.0,1.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,10.621449289470512
-0.771946640353443,0.5650360127602192,1.3457514421497687,-0.9227149215071112,1.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,11.31648469961539
-0.6998782307909428,0.8838988286807848,-0.8372695090189404,-0.5066832149913519,1.0,1.0,1.0,10.0,10.0,1.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.876083000620751
-0.4955018596000226,1.2027616446013505,-0.8372695090189404,-0.9388568352449268,1.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,11.208314232857019
-0.1281501184562145,0.2461731968396535,-0.8372695090189404,-0.442546889192623,1.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.788184412819104
0.3975768813918115,0.2461731968396535,-0.7088565118913692,-0.86665350788109,2.0,1.0,2.0,10.0,10.0,3.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.254064058326641
0.4865123655327693,0.3524608021465087,1.4741644392773396,-0.8527657959865718,1.0,2.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,11.295614868848462
1.2956938394655226,0.8838988286807848,-0.8372695090189404,-0.7941002570535483,2.0,2.0,2.0,10.0,10.0,2.0,4.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.07268255932612
