houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_东西,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.2092243777725495,-0.595723692305975,1.0756649276131942,-0.23021690727624985,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,10.399189386156271
0.7206710073857101,0.3910630274121162,0.8648134629115987,0.7471593153131385,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,9.865526046249009
-0.17757347926867084,-1.1439385365938033,1.1810906599639919,0.8710340406012119,2.0,1.0,2.0,8.0,10.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,9.642836819135377
-0.3228070325301397,-0.2667947857332779,1.6027935893671827,-0.39068328593549184,2.0,0.0,2.0,10.0,10.0,2.0,3.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,10.288273649435892
-0.15513739931655418,1.8164216225604701,-0.6111467899995692,-0.26137677992537495,2.0,0.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,1,0,10.181990121970616
-0.25229363839491625,0.5007059962696818,-0.6111467899995692,-0.6894775945650992,1.0,1.0,2.0,10.0,10.0,10.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.42560913604397
-0.3270137975211614,0.2814200585545505,1.813645054068778,-0.4435806441358404,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,10.7975940232744
-0.3480476224762709,-0.2667947857332779,1.4973678570163849,0.8460587058827396,1.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,9.673067592251142
-0.3141931804056665,-0.595723692305975,0.5485362658592056,0.04275668484457792,2.0,0.0,2.0,10.0,10.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,10.064117198461096
-0.2923580668808387,-0.2667947857332779,1.6027935893671827,0.35399416507438725,2.0,0.0,2.0,10.0,10.0,0.0,3.0,4.0,0,0,0,0,1,0,0,0,1,0,0,1,9.961379030951905
-0.12889519865827523,-0.924652598878672,0.9702391952623964,-0.11782973645344222,2.0,1.0,2.0,10.0,10.0,6.0,1.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,10.27972980196739
-0.9073470441397481,-0.04750884801814655,0.021407604105217058,0.03609340575181577,1.0,0.0,1.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,9.815639461962933
-0.3111883482692222,-0.8150096300211063,1.813645054068778,-0.3244241262166685,2.0,1.0,2.0,10.0,10.0,2.0,2.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,10.678099506078345
-0.32080381110584366,-0.595723692305975,0.021407604105217058,-0.08710215331715222,2.0,0.0,2.0,10.0,10.0,0.0,1.0,8.0,0,0,0,0,1,0,0,0,0,1,1,0,10.16400395691514
