ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
119,"望城月亮岛金星北路,近月亮岛路明发国际城",112.91570099369456,28.28915940098605,11294,131.0,116.0,4,8,南北,5.0,1,满五年,高层,34.0
120,星沙万家丽北路湘龙西路42号保利香槟国际,113.06214655522498,28.280738884177097,7998,86.8,108.54,3,6,南,9.0,1,满五年,高层,27.0
121,芙蓉马王堆晚报大道548号先锋东外滩,113.0317642314722,28.21038285830127,9684,118.0,121.86,3,7,南,13.0,1,满五年,低层,33.0
122,"岳麓麓谷东方红路,近文轩路万科金色梦想",112.85400965601532,28.21553924188088,12840,176.8,137.7,4,8,南北,3.0,1,满五年,高层,25.0
123,"岳麓洋湖湿地公园先导路,近湘浦路中海阅江府",112.94072032678788,28.13126552575769,19924,235.0,117.95,3,7,南北,5.0,1,满五年,高层,29.0
124,雨花汽车南站时代阳光大道260号恒大城,113.03569457754496,28.097236642602688,10769,140.0,130.01,4,8,南,9.0,1,满五年,低层,18.0
125,雨花赤岗冲车站南路175号福乐康城,113.0035681432833,28.165651956096006,8149,106.0,130.09,3,7,南,21.0,1,满五年,中层,12.0
126,雨花树木岭圭塘路139号新星小区,113.0233878608601,28.14693409612431,10143,119.0,117.33,5,9,南北,19.0,1,满五年,高层,6.0
127,开福四方坪陡岭路180号瑞都豪庭,112.991711553257,28.237474540864337,9247,80.0,86.52,3,6,南,12.0,1,满五年,高层,18.0
128,"望城月亮岛银杉路,近普瑞大道勤诚达境界城",112.91798763820692,28.29473348700244,8187,96.0,117.26,4,8,南,6.0,1,满二年,高层,31.0
129,开福广电中心洪山路188号藏珑湖上国际花园,113.0282401528972,28.24307569237787,11635,168.0,144.4,4,8,南北,10.0,1,满五年,中层,28.0
130,岳麓梅溪湖北麓松路239号嘉和城,112.86698391385345,28.19590389627908,9566,92.0,96.18,3,7,南,8.0,1,满五年,低层,33.0
131,岳麓市政府岳麓大道355号西城龙庭,112.92677105596928,28.22773615567539,12509,168.0,134.31,4,8,南北,14.0,1,满五年,中层,28.0
132,岳麓大学城潇湘中路355号万科金域缇香,112.94494505267872,28.151161223280628,11730,165.0,140.67,3,7,南北,8.0,0,满五年,高层,23.0
133,"岳麓观沙岭观沙岭路,近含光路龙湖春江郦城",112.94851087754458,28.242334872748305,19338,252.8,130.73,3,7,南北,5.0,1,满五年,低层,34.0
134,"岳麓梅溪湖北映日路,近东方红路建发央著",112.87286846796918,28.188197368110316,17370,175.0,100.75,3,7,南,6.0,1,满五年,中层,33.0
135,望城普瑞大道金星北路四段229号盈峰翠邸,112.90227544239436,28.30960339613173,7334,110.0,150.0,4,9,南,10.0,1,,,3.0
136,岳麓桐梓坡桐梓坡路579号谋房博客,112.91592817039395,28.221967438457764,12147,146.0,120.2,4,7,南北,12.0,1,满五年,高层,20.0
137,开福北辰三角洲黄兴北路1302号北辰三角洲C3区,112.98130873640076,28.242269462665,15498,175.0,112.92,3,6,南北,5.0,1,满五年,中层,45.0
138,星沙万家丽北路贺龙体校路6号好望谷云邸,113.05861665033969,28.27042835213512,7448,69.8,93.72,3,6,南,12.0,1,满五年,低层,34.0
139,"岳麓市政府北二环,近金星北路万象府台",112.9334358250022,28.23176683571211,16495,180.0,109.13,3,7,南,6.0,0,满二年,高层,33.0
140,岳麓阳光100南二环518号阳光100后海,112.93130935629154,28.1455705990485,9276,128.0,138.0,3,7,南,10.0,0,,高层,17.0
141,岳麓梅溪湖北环湖路919号中建梅溪湖中心,112.89043589878924,28.1954386484808,14913,187.0,125.4,4,8,南北,7.0,1,满五年,低层,46.0
142,天心友谊路韶山南路120号恒盛世家,112.99699969572382,28.130249254619027,11451,146.8,128.2,3,7,南北,11.0,0,,高层,11.0
143,岳麓雷锋大道雷锋大道36号宜居莱茵城,112.90425911993732,28.232379280812665,11550,103.0,89.18,3,6,南北,14.0,1,满五年,高层,32.0
144,"望城望城新区政府马桥河路,近同心路长房星珑湾",112.82593786245218,28.35689601358074,6187,60.0,96.98,3,6,南北,5.0,0,,中层,32.0
145,望城金星北银星路999号澳海澜庭,112.90034241960312,28.28024086321352,8765,119.0,135.78,4,8,南,6.0,0,满五年,高层,34.0
146,岳麓梅溪湖北麓云路268号梅溪湖金茂悦(一二期),112.88667139125492,28.196774447592663,16039,183.0,114.1,3,7,南北,8.0,1,满五年,中层,30.0
147,望城月亮岛金星北路三段399号南山苏迪亚诺(别墅),112.90845295415288,28.295360778010323,12308,240.0,195.0,4,8,南北,12.0,0,,,1.0
148,天心南郊公园猴子石路128号湘江锦绣,112.96225198094146,28.14759377461155,9615,95.8,99.64,3,6,南,13.0,0,满五年,高层,28.0
149,天心省政府万家丽南路1288号御邦,112.99137735541473,28.062703676487743,12554,218.0,173.66,5,10,南北,14.0,1,满五年,,3.0
150,雨花井湾子洞井中路411号园康星都荟,113.01417071806868,28.132536466082232,12264,132.0,107.64,4,8,南,8.0,0,满五年,中层,30.0
151,开福北辰三角洲黄兴北路北辰三角洲E6,112.97685152652949,28.234532419537118,19180,278.0,144.95,4,8,南北,7.0,1,,低层,43.0
152,芙蓉马王堆古汉路银港水晶城(A区),113.02633105149002,28.206194958176837,11852,96.0,81.0,3,6,南,18.0,1,满五年,低层,18.0
153,开福山语城植基路79号幸福考拉789,112.97330702275822,28.286608015978015,7976,66.0,82.75,2,5,南北,5.0,0,满五年,中层,28.0
154,岳麓梅溪湖北看云路111号合能璞丽,112.87475827764194,28.194749725084105,14648,136.0,92.85,3,7,南北,8.0,1,满五年,低层,34.0
155,岳麓长郡双语中学佑母塘路799号钰龙天下佳园(二期),112.92980205360574,28.251463012797977,24340,210.0,86.28,2,5,南,8.0,0,满五年,低层,34.0
156,天心友谊路新韶东路168号鑫远湘府华城(北区),112.98411712774916,28.125340449560365,10027,141.9,141.53,3,7,南北,14.0,1,,低层,28.0
157,雨花雨花区政府圭塘路264号香樟鑫都,113.02208535432636,28.139237794230905,9683,132.0,136.33,3,7,南北,8.0,1,满五年,中层,33.0
158,开福开福周边太阳山路688号水映加州,112.9611770483023,28.33635524884472,15071,146.0,96.88,3,6,南北,7.0,0,满五年,低层,27.0
159,雨花圭塘圭塘路52号英郡年华(二期),113.01858581681287,28.147553726592232,11056,107.8,97.51,3,6,南北,9.0,1,满五年,中层,15.0
160,岳麓洋湖湿地公园潇湘南路一段508号湘熙水郡,112.94123435632814,28.118353497154988,12482,118.0,94.54,3,7,南,6.0,1,,低层,25.0
161,岳麓洋湖湿地公园中央大道合能洋湖公馆(一期),112.9357882903129,28.134403395415223,13019,113.0,86.8,3,7,南北,8.0,1,满五年,低层,33.0
162,天心友阿奥特莱斯芙蓉南路二段229号中建芙蓉嘉苑(南区),112.98729521393592,28.083955917399457,10006,127.0,126.93,4,8,南北,11.0,1,满五年,高层,17.0
163,岳麓梅溪湖北沐风路19号梅溪青秀(一期),112.86886213140296,28.191636267984155,12849,119.8,93.24,3,6,南北,8.0,1,满五年,高层,34.0
164,"望城普瑞东路月亮岛路,近谷山路三润城",112.89296237537162,28.29097264638015,9107,153.0,168.02,5,9,南,6.0,0,满二年,高层,32.0
165,宁乡老城区花明北路10号天祺佰潮汇,112.5495595501555,28.264570055975195,7938,66.8,84.16,4,8,南北,9.0,0,满五年,高层,19.0
166,雨花树木岭王堆路保利大都汇,113.01639213578676,28.163945849826987,11805,169.8,143.84,5,9,南北,4.0,1,满五年,高层,34.0
167,岳麓梅溪湖北麓景路628号振业城二期,112.89596897248477,28.202809773068,14259,155.0,108.71,3,7,南北,7.0,1,,低层,33.0
168,"星沙开元路星沙开元路,近东九路旭辉美的东樾城",113.12591078897913,28.251987203494924,10223,128.8,126.0,4,8,南北,5.0,1,满五年,高层,30.0
169,芙蓉火车站竹园路2号三湘大院,113.0035055446497,28.20517454384784,11003,109.8,99.8,3,6,南,18.0,1,满五年,低层,10.0
170,"天心天心区政府刘家冲路,近雀园路鑫远玲珑",112.98819485136563,28.096302448512105,9999,110.0,110.02,3,7,南,5.0,1,满五年,高层,16.0
171,雨花阿弥岭港岛路22号朝阳欣园,113.0008529304682,28.18610601071685,11572,145.8,126.0,3,7,南,21.0,1,满五年,低层,9.0
172,岳麓银盆岭银双路120号兰亭都荟,112.94212365051732,28.22695221433327,14435,203.0,140.64,4,9,南,10.0,1,满五年,中层,32.0
173,岳麓银盆岭银盆岭路228号保利西海岸(A区),112.95568269367456,28.22547153941616,16814,220.0,130.85,4,8,南北,5.0,1,满五年,低层,42.0
174,"望城月亮岛月亮岛路,近银杉路润和滨江府(一期)",112.92048341866172,28.29252639165686,10892,110.0,101.0,3,7,南,5.0,1,满二年,中层,34.0
175,芙蓉马王堆晚报大道569号万科金域蓝湾,113.03238670367752,28.21357177987629,14248,128.8,90.4,3,6,南,14.0,1,满五年,高层,33.0
176,天心省政府湘府西路229号保利花园,112.96589944627026,28.11270634319214,9423,102.0,108.25,3,7,南北,11.0,1,满五年,低层,16.0
177,天心天心区政府中意一路1068号长城水郡,112.993658260382,28.09429352989691,11730,118.0,100.6,3,7,南北,11.0,1,满五年,低层,16.0
