ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,busAround,schoolAround,shopping_mallAround
168,罗湖翠竹翠竹路1147号马古岭小区,114.12391065877773,22.566313424489792,63519,538,84.7,3,2,1,南北,38.0,1,满五年,高层,7.0,4,10,10,10,10
169,"宝安松岗松安路,近松福大道畔山御景花园",113.83989222682538,22.760414911076634,30421,260,85.47,4,2,1,南,14.0,1,满五年,低层,26.0,1,0,10,1,10
170,龙岗龙岗中心城盛龙路42号远洋新天地(一期),114.25341633856964,22.731046896178068,32592,293,89.9,3,2,2,东南,7.0,1,满五年,高层,40.0,5,9,10,10,10
171,"龙岗龙岗中心城龙翔大道,近德政路万科天誉(二期)",114.24063436114159,22.714429668718424,45455,400,88,3,2,2,东南,7.0,1,满五年,中层,42.0,0,2,10,10,10
172,"龙岗南联银翠路,近刘屋路远洋新干线(二期)",114.25889257968784,22.721485595274316,31774,279,87.81,3,2,2,南北,7.0,1,满五年,中层,31.0,4,4,10,6,10
173,大鹏新区大鹏鹏飞路PURE33璞岸,114.47661657866368,22.604956170746398,24911,223,89.52,3,2,2,南北,11.0,0,满五年,中层,21.0,1,4,10,4,10
174,罗湖布心东湖路96号鹏城花园(罗湖),114.13714857731358,22.583404094037412,37038,300,81,3,2,1,南,29.0,1,满五年,高层,7.0,3,4,10,10,10
175,宝安翻身路湖滨中路新锦安雅园,113.89940297986892,22.552464183837856,62000,1038.8,167.55,4,2,2,南北,18.0,1,满五年,中层,30.0,3,2,10,10,10
176,宝安新安裕安二路2号宝豪华庭,113.89156354489799,22.5710490203028,55800,499.4,89.49,3,2,1,南,19.0,1,满五年,高层,24.0,2,4,10,10,10
177,南山蛇口公园路花果山小区(南山),113.92114659926818,22.495242924279086,70087,403,57.5,2,1,1,南北,35.0,0,,中层,6.0,3,5,10,10,10
178,光明公明南环路9号光明峰荟,113.89359830068179,22.768127204924372,38675,300,77.57,3,2,1,南北,8.0,0,满五年,中层,40.0,0,3,9,1,10
179,布吉上水径布龙路中海怡翠,114.10506224226549,22.62864288124354,42700,351.4,82.3,3,2,1,南,22.0,0,,低层,7.0,1,1,10,3,10
180,龙华民治新区大道潜龙曼海宁(南区),114.00465694200001,22.64202594993373,68238,588,86.17,3,2,2,东南,17.0,1,,中层,28.0,0,0,6,0,8
181,龙华清湖清泉路幸福城(一期),114.03203317860647,22.662007218229633,56500,485.1,85.86,3,2,2,东南,10.0,1,满五年,中层,29.0,3,3,10,10,10
182,光明公明松白路4699号宏发天汇城(二期),113.88959737235447,22.776967540576194,47176,365,77.37,3,2,1,南,6.0,1,满二年,中层,32.0,0,0,10,6,10
183,福田保税区紫荆道19号圆梦园,114.05231598551256,22.51269186428553,64286,900,140,5,2,2,南北,21.0,1,,中层,16.0,0,5,10,10,10
184,宝安宝安中心区宝安大道里仁府,113.88105718657901,22.568009725187405,52000,450,86.53,3,2,1,东北,20.0,1,满五年,中层,25.0,4,2,10,10,10
185,盐田沙头角深盐路半山悦海花园,114.21585071280424,22.55802022098974,52000,738.1,141.95,5,2,2,南北,5.0,1,,高层,46.0,0,0,0,0,0
186,南山南山地铁口南光路168号荟芳园,113.9237244913111,22.53062367019084,57412,488,85,3,2,2,西北,30.0,1,满二年,中层,34.0,2,4,10,10,10
187,罗湖洪湖洪湖二街2号洪湖二街2号大院,114.11774642815921,22.564094060092863,49830,350,70.24,2,2,1,南北,36.0,0,,低层,7.0,5,10,10,10,10
188,龙岗龙岗中心城龙翔大道万科广场V寓,114.24693021627829,22.722847498892218,22692,157,69.19,2,2,1,西南,6.0,1,满五年,高层,46.0,1,5,10,10,10
189,福田上梅林梅华路183号碧华庭居,114.04426234738337,22.566443553774345,67800,547.8,80.8,2,2,1,南,24.0,1,满五年,低层,11.0,5,10,10,10,10
190,"龙岗爱联龙岗大道,近如意路恒大城市广场",114.22884151708568,22.696280020174438,21889,197,90,4,2,3,东南,4.0,1,满五年,低层,29.0,4,1,10,10,10
191,福田新洲新洲九街99号嘉葆润金座,114.04270076427002,22.526665628668393,85516,699,81.74,4,2,1,南北,11.0,1,满五年,中层,32.0,3,2,10,10,10
192,罗湖莲塘国威路192号鹏兴花园(一期),114.15975971395518,22.568044132880825,51800,493.1,95.2,3,2,2,南北,21.0,1,满五年,中层,7.0,1,3,10,2,10
193,光明公明塘尾路塘尾球场小区,113.93128756281465,22.75173697592149,12163,90,74,3,2,2,东南,9.0,0,满五年,低层,16.0,2,3,10,0,10
194,龙华民治华南路1号龙岸花园,114.05208280067264,22.617064379007925,56000,717.5,128.13,4,2,2,南北,14.0,1,满五年,低层,32.0,3,3,10,10,10
195,南山华侨城白石二道7号中信红树湾(南区),113.96059087635486,22.529589812528503,110500,2482.1,224.62,4,2,3,西南,18.0,0,,高层,31.0,2,4,10,10,10
196,罗湖翠竹贝丽南路龙丽园,114.12196401889793,22.56256054595486,66635,550,82.54,2,1,1,南北,24.0,1,满五年,中层,28.0,3,10,10,10,10
197,龙华龙华龙发路368-1号富通天骏,114.0178232366893,22.653534014878154,49400,423.9,85.81,3,2,1,东南,21.0,1,满五年,高层,11.0,3,3,10,10,10
198,福田景田北景田北街1号天然居,114.03109087307803,22.55665049013159,100843,958,95,3,2,2,东,22.0,1,满五年,高层,31.0,3,6,10,10,10
199,福田园岭园岭五街1号园东花园,114.09572208885359,22.55555041579214,78098,660,84.51,3,2,1,西南,28.0,1,满五年,低层,32.0,6,6,10,10,10
200,罗湖田贝贝丽南路48号金丽豪苑,114.1224696321708,22.567986661873483,74300,423.5,57,1,2,1,东南,27.0,1,,中层,30.0,5,10,10,9,10
201,龙岗平湖歧阳路8号融湖中心城(一期),114.11413370002899,22.69613473164273,38177,325,85.13,3,2,1,南,10.0,1,满五年,中层,29.0,0,2,10,10,10
202,福田景田北莲花路2018号万科金色家园,114.03903942480027,22.557488045601527,85900,748.7,87.16,3,2,1,北,24.0,1,满五年,高层,23.0,4,9,10,10,10
203,福田香蜜湖侨香四道2号香格丽苑,114.00776459957493,22.55268751734376,130700,1486.1,113.7,3,2,2,南北,18.0,1,满五年,低层,32.0,2,3,10,3,10
204,宝安新安怡安巷20号景晖丽苑,113.9027085442073,22.579448920607447,25455,168,66,3,2,2,南,6.0,1,满五年,中层,14.0,3,1,10,10,10
205,宝安新安新安四路一巷1号金海华府,113.89055878852287,22.58527539927152,63983,518,80.96,3,2,1,北,15.0,1,满五年,高层,31.0,4,3,10,8,10
206,龙岗龙城国际吉祥路457号欧景城,114.23256309259847,22.726764301586165,33784,350,103.6,3,2,2,南北,14.0,1,满五年,低层,11.0,2,5,10,10,10
207,宝安沙井上德路星盛华庭,113.82939129816604,22.73033074393888,14106,128.5,91.1,3,2,2,南北,7.0,0,,中层,22.0,1,5,10,8,10
208,福田上沙福荣路46号金海湾花园,114.0273576645931,22.52244165720125,76200,815.9,107.08,3,2,2,南北,21.0,0,,中层,33.0,0,0,1,0,9
209,"龙岗大运龙岗大道,近爱南路颐安都会中央(二期)",114.22192697222765,22.691820829261417,52100,441.3,84.7,3,2,2,南,7.0,1,满五年,低层,30.0,0,0,10,10,10
210,南山南山中心区桂庙路24号荔园大厦,113.92001270695155,22.52756938442246,48980,480,98,3,2,2,东北,29.0,1,满二年,低层,23.0,0,4,10,10,10
211,罗湖黄贝岭深南东路1002号深业东岭,114.13482011124829,22.551759156878017,65500,574.2,87.67,3,2,1,南北,6.0,1,满五年,高层,39.0,7,8,10,10,10
212,坪山坪山中山大道3001号深业东城上邸,114.33170961179671,22.686307751025574,33215,288,86.71,3,2,2,南北,10.0,1,,低层,32.0,1,3,10,10,10
213,南山南头桃园路122-5号前海金岸,113.91321558851983,22.53605727474401,60908,600,98.51,3,2,2,东北,16.0,1,满五年,低层,28.0,5,1,10,10,10
214,南山华侨城侨香路4261号新天鹅堡(一二期),113.97927256122858,22.54945328145352,125000,3669.4,293.55,5,2,3,西南,5.0,1,满五年,中层,40.0,3,2,10,10,10
215,罗湖人民南春风路3038号置地逸轩,114.1156252663045,22.539451029734547,59110,316,53.46,2,1,1,南,19.0,1,满五年,高层,33.0,8,6,10,9,10
216,福田百花百花五路核电花园东园,114.08601897006525,22.554136834690016,98228,970,98.75,3,2,1,南北,32.0,1,满五年,低层,30.0,2,7,10,10,10
217,宝安西乡宝安大道康达尔山海上城,113.84927517124981,22.593932192000217,61736,545,88.28,3,2,2,南,7.0,1,满五年,中层,33.0,0,5,10,4,10
218,布吉慢城景芬路3号华浩源(A区),114.11975549154698,22.62625414270433,32699,278,85.02,2,2,1,南,18.0,0,,低层,6.0,2,1,10,10,10
219,福田景田南景田路18号聚豪园,114.04064545045428,22.54892739883781,69500,743.7,107,3,2,1,北,24.0,1,满五年,低层,25.0,4,0,10,10,10
220,龙岗平湖凤凰大道108号御峰园,114.14312491989794,22.696771897549255,37107,570,153.61,3,2,4,东南,11.0,0,满五年,,3.0,1,0,10,10,10
221,龙岗平湖辅岐路46号融湖中心城(二期),114.11735326773253,22.693187971010467,37688,335,88.89,3,2,2,南,6.0,1,满五年,中层,32.0,0,0,10,4,10
222,南山南头玉泉路3号麒麟花园,113.92630802788719,22.547357475684834,92706,788,85,3,2,1,东南,23.0,1,满五年,中层,16.0,4,8,10,10,10
223,罗湖草埔金稻田路2053号鸿翠苑,114.11634721450186,22.585608457741152,50303,366,72.76,2,2,1,南北,15.0,1,满五年,高层,33.0,4,3,10,10,10
224,福田皇岗福强路1031号福民大厦,114.06383519951169,22.52544267853891,56300,495.7,88.05,3,2,1,南,22.0,1,满五年,中层,30.0,3,7,10,10,10
225,福田福田中心区民田路61号城中雅苑,114.04694939384751,22.534315598099084,93500,1292.6,138.25,4,2,2,南北,21.0,1,,低层,30.0,3,3,10,10,10
226,龙岗横岗龙岗大道麟恒中心广场(二期),114.17996526443237,22.63974577052722,42154,530,125.73,4,2,2,南,8.0,0,,低层,30.0,2,2,10,3,10
227,南山蛇口南海大道1145号花园城(一期),113.9177443187023,22.5067109263525,86594,788,91,3,2,1,南北,24.0,1,满五年,高层,15.0,0,3,10,5,10
228,南山南山中心区南光路73号阳光里雅居,113.92231629774659,22.528390381941218,91353,600,65.68,4,2,1,南,11.0,1,满五年,中层,31.0,1,4,10,10,10
229,盐田沙头角海涛路140号碧海蓝天明苑,114.23012037154923,22.556096006497494,39038,258,66.09,2,2,1,东,20.0,1,满五年,中层,32.0,0,0,0,0,0
230,罗湖布心布心路2001号东晓花园,114.13193089865344,22.578227767113287,44643,375,84,3,2,1,南,24.0,1,满五年,低层,7.0,3,3,10,10,10
231,罗湖田贝太宁路善水居,114.12686581113098,22.568942345516984,71882,510,70.95,3,2,2,南北,4.0,1,满五年,低层,32.0,3,8,10,10,10
232,南山桃源村龙珠七路43号俊峰丽舍,113.97793739729163,22.564015401248344,69180,690,99.74,3,2,1,南北,20.0,1,满五年,高层,18.0,1,2,10,10,10
233,龙华观澜观澜大道115号合正观澜汇(一期),114.03545995285262,22.702782952370768,51500,386,74.95,3,2,1,东南,8.0,1,满五年,高层,29.0,0,0,10,0,10
234,罗湖人民南和平路3009号和平广场,114.10900506081667,22.54691562303855,52667,395,75,3,2,1,东南,24.0,1,满五年,高层,34.0,7,4,10,10,10
235,宝安宝安中心区宝安大道2066号金成名苑,113.88353972383634,22.565590378434216,55200,513.4,93,3,2,1,东南,23.0,1,满五年,高层,13.0,2,2,10,10,10
236,罗湖笋岗笋岗东路2008号嘉宝田花园,114.10605219437852,22.560486149267987,63260,380,60.07,2,1,1,东南,21.0,0,,高层,16.0,6,10,10,10,10
237,福田香蜜湖红荔西路8004号水榭花都,114.03214217793959,22.551453217488866,131000,2067.3,157.81,5,2,2,南,21.0,1,满五年,低层,22.0,3,2,10,10,10
238,南山西丽同发路2号丽雅苑,113.94017143234326,22.585565679003405,91197,808,88.6,3,2,2,南北,12.0,1,,高层,17.0,0,4,10,10,10
239,罗湖翠竹田贝二路24号深圳市公路局大院,114.12395685822861,22.564721570668905,67121,670,99.82,3,2,2,南北,30.0,0,,低层,7.0,3,10,10,10,10
240,罗湖莲塘港莲路20号名骏豪庭,114.16629007520078,22.56212403533457,47155,300,63.62,2,2,1,南,21.0,1,满五年,高层,28.0,1,1,10,5,10
241,"龙岗龙岗中心城连心路,近朱古石路万科清林径(二期)",114.22636446459221,22.75340215206543,25174,199,79.05,3,2,1,东南,6.0,0,满五年,低层,32.0,0,1,10,3,10
242,罗湖草埔木棉岭路4号悦峰华府,114.11671481166422,22.591076314765427,38462,300,78,3,2,1,南北,1.0,0,,高层,51.0,4,3,10,10,10
243,龙岗南联怡丰路2号远洋新干线(商住楼),114.25775772353865,22.722160356094506,18373,86,46.81,2,2,1,南,8.0,1,满五年,高层,31.0,5,3,10,6,10
244,南山西丽同发路6号官龙名苑,113.94101810481376,22.592713126797662,60200,493.6,82,3,2,1,西,13.0,1,满五年,高层,32.0,0,2,10,10,10
245,宝安碧海湾悦和路6号泰华阳光海,113.85167518654859,22.575403185295734,74415,609.6,81.92,3,2,1,南北,15.0,1,满五年,高层,18.0,0,0,10,6,10
246,盐田沙头角云汉路1号东部翠海轩,114.23823086449046,22.56564770766089,43000,486.4,113.12,5,2,2,南北,18.0,1,满五年,高层,11.0,1,7,10,10,10
247,宝安福永大洋路中粮凤凰里,113.81385650499318,22.697030480961427,43862,388,88.46,3,2,2,南北,7.0,1,满五年,中层,27.0,1,2,10,8,10
248,龙岗龙岗中心城黄阁路颐安麓园,114.21515562917915,22.735764384792578,41100,367.1,89.31,3,2,2,东北,9.0,1,满二年,高层,34.0,0,1,4,2,10
249,南山南山医院桃园路1号西海明珠,113.91466518731633,22.536818039294573,79527,578,72.68,2,2,1,东南,20.0,1,满五年,中层,30.0,4,2,10,10,10
250,罗湖蔡屋围桂园路141号红群楼小区,114.10659161146253,22.550068370300128,39636,370,93.35,3,2,1,南北,24.0,1,满五年,低层,7.0,8,4,10,10,10
251,福田福田中心区民田路89号中海华庭,114.04701011019296,22.53630091755904,92700,769.4,83,2,2,1,东南,24.0,1,满五年,低层,28.0,3,2,10,10,10
252,宝安流塘上川路尖岗山壹号花园,113.91198889236982,22.590215961341865,74616,388,52,2,1,1,南北,5.0,1,满五年,中层,26.0,1,2,10,10,10
253,盐田沙头角东和路玺湾,114.23440259067891,22.554190003315732,55776,860,154.19,3,2,2,东南,8.0,0,,中层,36.0,0,0,0,0,0
254,罗湖莲塘莲塘路250号鹏兴花园(三期),114.16254739066596,22.564881469379365,59309,900,151.75,4,2,2,南北,22.0,1,满五年,中层,10.0,1,5,10,3,10
255,龙华民治新区大道860号卓越皇后道,114.00741545014289,22.631531043513668,70300,626.9,89.17,3,2,2,南,9.0,1,满五年,低层,28.0,0,0,3,1,0
256,福田保税区桂花路7号朗庭豪园,114.05477953205731,22.51335121199733,59783,550,92,3,2,2,东北,21.0,1,满五年,高层,18.0,1,6,10,10,10
257,南山前海前海路0369号诺德假日花园,113.89829194556087,22.512983309758827,98490,880,89.35,4,2,1,南北,16.0,1,满五年,低层,32.0,6,1,10,5,10
258,宝安西乡凤工路中熙香缤山,113.87724002006212,22.59827357245386,64700,572.6,88.5,4,2,2,东南,10.0,1,满五年,高层,33.0,1,1,10,4,10
259,光明公明松白路4699号宏发天汇城(一期),113.8884157813241,22.77800634799755,47001,416,88.51,3,2,2,南,6.0,1,满五年,高层,39.0,0,1,10,7,10
260,宝安宝安中心区甲岸路6号西岸观邸,113.89065681803304,22.553543115629676,100800,943.4,93.59,3,2,1,南,17.0,1,满五年,低层,29.0,4,1,10,2,10
261,福田石厦石厦北一街5号阳光四季,114.04625752265211,22.529003773897134,78314,650,83,3,2,1,南北,24.0,1,满五年,低层,30.0,3,3,10,10,10
262,南山华侨城香山中街波托菲诺纯水岸(十五期),113.96713239120437,22.551883234556524,123800,3173.9,256.37,4,2,4,南,10.0,1,,高层,24.0,4,2,10,10,10
263,宝安宝安中心区裕安一路3016号尚都(二期),113.88073928701533,22.56097713187951,88400,1178.7,133.34,5,2,2,南,18.0,1,,中层,29.0,2,1,10,10,10
264,福田皇岗福强路福民新村,114.06441684204113,22.52646846791436,54943,478,87,3,2,1,南北,32.0,1,满五年,高层,8.0,4,8,10,10,10
265,龙华龙华民塘路566号特发和平里(二期),114.00606926168636,22.64492903329616,59415,520,87.52,3,2,2,北,8.0,1,满五年,中层,49.0,0,1,10,0,10
266,"南山蛇口望海路,近福湾路双玺时光道",113.91426142981227,22.48631708442075,132000,5253.5,397.99,4,3,5,南北,6.0,0,,低层,37.0,3,3,10,4,10
267,罗湖翠竹太宁路183号万事达名苑,114.13044995390946,22.571518001901044,51100,470.5,92.07,3,2,2,东南,25.0,1,满五年,高层,35.0,3,8,10,10,10
268,罗湖莲塘莲塘路350号鹏兴花园(二期),114.16034330033543,22.564377976426485,59500,517.7,87,3,2,1,南,24.0,1,满五年,高层,10.0,1,5,10,2,10
269,福田景田南新闻路12号五洲星苑,114.04047957896341,22.544863263971635,76360,678,88.79,3,2,1,南北,18.0,1,满五年,低层,33.0,5,0,10,9,10
270,龙华龙华中心区鸿尚路与东环一路交汇处壹成中心第六区,114.03911135173372,22.64602925995707,67198,608,90.48,4,2,1,东南,8.0,1,满五年,中层,52.0,2,1,10,10,10
271,福田景田北景田路111号景田西,114.0364685933149,22.55925848670166,81300,723.6,89,3,2,1,南北,31.0,1,满五年,高层,8.0,3,10,10,10,10
272,福田百花百花六路27号长城二花园,114.08298093232833,22.555166783800043,88637,780,88,2,1,1,南北,32.0,1,满五年,高层,18.0,1,6,10,10,10
273,南山桃源村龙珠八路8号桃源村(三期),113.98062303475821,22.560129111459755,63382,566,89.3,3,2,1,西北,16.0,1,满五年,高层,34.0,0,1,10,10,10
274,宝安碧海湾银田路松茂御龙湾,113.84828873798828,22.577044635936385,77000,685.9,89.08,3,2,2,西南,8.0,1,满五年,中层,31.0,0,0,5,4,10
275,福田下梅林梅林路148号梅林一村(五至十三区),114.0324027833484,22.5693736829234,61112,550,90,3,2,1,南,23.0,1,满五年,低层,31.0,0,5,9,3,10
276,罗湖布心太白路3033号君逸华府,114.12804940090139,22.57897036736089,66790,650,97.32,3,2,2,南,23.0,1,满五年,高层,32.0,3,5,10,10,10
277,龙岗龙岗中心城龙福西路138号龙城国际,114.22693687993815,22.7266691397164,45100,640,141.91,3,2,2,南北,17.0,1,满五年,低层,18.0,2,4,10,10,10
278,罗湖田贝文锦北路1118号鹏公馆,114.1182429658993,22.569019877230158,91709,365,39.8,1,0,1,西北,15.0,1,满二年,低层,29.0,5,7,10,10,10
279,福田福田中心区滨河大道5018号岗厦华景花园,114.06434577500876,22.53302233934763,50800,494,97.24,3,2,1,东南,30.0,1,满五年,高层,24.0,5,6,10,10,10
280,宝安宝安中心区雅兰路19号天悦龙庭(二期),113.88279899329684,22.561024330672172,88400,899.6,101.76,3,2,2,西南,19.0,1,满五年,低层,28.0,2,0,10,10,10
281,布吉丹竹头岭背路22号英郡年华三期,114.14490825006786,22.619357035283915,36680,315,85.88,3,2,1,南,8.0,1,满五年,高层,30.0,1,2,10,10,10
282,龙华民治玉龙路1号圣莫丽斯(别墅),114.0235086348535,22.60199413013334,89000,3187.2,358.11,7,3,7,南北,16.0,0,,,4.0,1,0,4,2,2
283,布吉丽湖信河大道1号丽湖花园,113.95727251267739,22.59714057961248,28509,180,63.14,2,2,1,北,23.0,1,满五年,低层,18.0,0,1,10,10,10
284,布吉木棉湾龙岗大道1号佳兆业新都汇,114.12593340303785,22.609242732409108,45017,308,68.42,2,2,1,南北,9.0,0,,中层,41.0,2,0,10,10,10
285,罗湖莲塘延芳路2号兰亭国际名园,114.15208849226028,22.555783339007238,51100,741.7,145.15,3,2,2,南北,11.0,1,满五年,中层,51.0,2,5,10,10,10
286,罗湖东门深南东路2118号港澳8号,114.11765233207784,22.54748448429968,32562,135,41.46,1,1,1,南北,11.0,1,满五年,高层,36.0,10,6,10,10,10
287,福田香蜜湖润田路28号中旅国际公馆(二期),114.00902968688317,22.55067285046017,131000,2068.8,157.92,5,2,3,东,22.0,1,满五年,低层,30.0,2,3,10,6,10
288,布吉下水径联中路招商臻城,114.11176545224433,22.626239968838824,41090,415,101,3,2,2,南,1.0,0,,低层,46.0,2,1,10,8,10
289,罗湖莲塘畔山路85号东海富汇豪庭,114.16814472149453,22.570876238379608,56863,580,102,3,2,2,西南,1.0,1,,中层,48.0,1,0,10,10,10
290,宝安宝安中心区裕安一路3076号菁英趣庭,113.88386901102152,22.562986703378176,74289,538,72.42,3,2,1,东南,17.0,1,满五年,高层,18.0,2,2,10,10,10
291,宝安新安群力一路1号创业二村,113.9150428765423,22.589395723300115,54334,489,90,3,2,2,南北,23.0,1,满五年,高层,8.0,1,4,10,10,10
292,南山蛇口沿山路6号半山海景兰溪谷(二期),113.90880942955124,22.491928155256556,107700,896.4,83.23,2,2,1,南,17.0,1,满五年,高层,31.0,1,2,10,3,9
