ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
386,朝阳垡头厚金路金蝉北里,116.50158475112845,39.86757162062545,40144,346,86.19,2,1,1,西南,17.0,1,满五年,中层,18.0,1,3,9,10,10
387,石景山苹果园西井路海特花园,116.18266531695276,39.931730168762286,47487,425,89.5,3,1,1,西南,31.0,1,满五年,低层,18.0,1,1,6,10,10
388,丰台玉泉营丰台东路万芳园一区(万年花城二期),116.31412692934323,39.845185794966085,73800,658,89.16,2,1,1,西南,18.0,1,满五年,中层,27.0,1,0,10,10,10
389,朝阳甘露园朝阳路甘露园南里二社区(甘露园南里二区),116.51111650715588,39.913528319872206,53314,399,74.84,3,1,1,南北,30.0,1,,低层,16.0,2,0,10,10,10
390,朝阳酒仙桥酒仙桥路南十里居(1-14号楼),116.4879698960371,39.95784050327394,51715,362,70,3,1,1,南北,37.0,1,满二年,低层,6.0,1,1,10,10,10
391,石景山杨庄杨庄路杨庄中区,116.18727307911799,39.92126649591258,46192,379,82.05,3,1,1,西北,27.0,1,,低层,18.0,0,1,10,10,10
392,通州梨园颐瑞中二路瑞都公园世家(南区),116.67340614366319,39.86369828260861,48072,460,95.69,2,2,1,南北,17.0,1,满五年,中层,15.0,1,0,3,10,6
393,朝阳西坝河七圣南路西坝河中里,116.43429017274813,39.96100451338058,52658,320,60.77,2,1,1,西南,36.0,1,,低层,22.0,3,2,10,10,10
394,朝阳望京南湖北路望兴居,116.45292612371824,40.0003436436045,57527,608,105.69,2,2,1,南北,30.0,1,,低层,6.0,3,6,10,10,10
395,昌平龙域龙域中路1号融泽嘉园1号院,116.30121968781008,40.06712949763068,51444,499,97,2,1,1,南北,10.0,1,满五年,低层,25.0,1,1,1,2,7
396,海淀四季青田村路碧桐园,116.2179439497357,39.92917213477701,69802,380,54.44,3,2,2,南北,10.0,1,满五年,低层,6.0,0,2,10,9,10
397,顺义后沙峪双裕街31号双裕花园(西区),116.54300313261584,40.106185597083034,31663,425,134.23,3,2,2,南北,20.0,0,,中层,6.0,0,1,8,10,10
398,通州九棵树怡乐中路299号京贸国际公馆(东区),116.62778655321131,39.88282812848693,59589,545,91.46,3,1,1,南北,6.0,0,满五年,低层,27.0,0,0,6,7,10
399,通州武夷花园紫运中路BOBO自由城,116.687853380701,39.907799182001924,51829,520,100.33,2,1,2,南北,20.0,0,,,5.0,1,2,10,10,10
400,昌平回龙观农学院北路9号领秀慧谷B区(四区),116.296972505475,40.096070804208765,53049,435,82,2,1,1,南北,12.0,1,满五年,高层,9.0,1,1,0,10,9
401,丰台方庄方庄蒲芳路9号芳古园一区,116.41839520547059,39.86723795006643,69112,358,51.8,2,1,1,南北,34.0,1,满五年,低层,6.0,2,0,10,10,10
402,海淀魏公村大慧寺路20号大慧寺20号院,116.32674702544733,39.95361619906585,101140,568,56.16,2,1,1,南,35.0,1,满五年,,5.0,2,4,10,10,10
403,朝阳三元桥静安东街静安东里,116.44415157941692,39.95793380944593,54546,330,60.5,2,1,1,西南,34.0,1,,高层,6.0,3,1,10,10,10
404,朝阳豆各庄大鲁店北路40号富力又一城(B区),116.55808041648913,39.84661820988409,48171,395,82,2,2,1,西北,16.0,1,满五年,低层,18.0,1,2,3,8,10
405,朝阳建外大街建国门外大街16号东方瑞景,116.43681106991869,39.905113505336026,74507,645,86.57,1,1,1,东西,20.0,1,满五年,高层,25.0,2,4,10,10,10
406,大兴观音寺福礼路4号首创美澜湾(E区),116.36377454622233,39.73338533485495,37829,340,89.88,2,2,1,南,6.0,1,满二年,中层,18.0,0,0,7,10,10
407,海淀公主坟翠微路翠微东里,116.2952352163508,39.91354314406635,93557,755,80.7,3,1,1,南北,32.0,1,,中层,18.0,1,0,10,10,10
408,昌平龙泽二拨子路北京人家,116.29882086483781,40.07786132679563,52979,498,94,2,1,1,南北,19.0,0,满五年,低层,6.0,0,0,10,8,8
409,东城崇文门东兴隆街58号兴隆都市馨园,116.40794468145701,39.89385177322052,86730,630,72.64,2,1,1,南,20.0,1,满五年,高层,6.0,3,2,10,10,10
410,海淀学院路双清路八家嘉园,116.3373320550271,40.01481041716851,86837,535,61.61,1,1,1,南,11.0,1,,中层,26.0,0,2,10,4,10
411,朝阳豆各庄天达路1号青荷里南山园,116.54714170760653,39.85234528627617,39918,330,82.67,2,1,1,南,8.0,1,满五年,中层,28.0,0,0,0,10,10
412,朝阳亚运村小营北苑路170号凯旋城,116.41340868771258,39.99628625877929,89481,820,91.64,2,2,2,东,18.0,1,,中层,18.0,1,0,10,10,10
413,朝阳十里河周家庄中路周家庄中路18号院,116.47620684795245,39.85797304105094,48739,456,93.56,2,1,1,南北,8.0,1,,低层,18.0,1,2,2,7,10
414,西城广安门外手帕口南街甲1号朗琴园,116.33525102318744,39.885555939185195,106250,510,48,1,1,1,西南,22.0,1,满五年,高层,29.0,1,1,10,10,10
415,昌平昌平县城西环路25号蓝郡国际花园,116.22013537518323,40.21590250655648,43582,568,130.33,3,2,2,南北,9.0,1,满五年,高层,9.0,0,1,10,10,10
416,昌平回龙观龙禧二街天露园(一区),116.30955650443688,40.08323170301947,42935,419,97.59,2,1,1,南北,16.0,1,,中层,6.0,2,0,10,10,10
417,昌平沙河高教园北一街北街家园一区,116.25999200344478,40.162271708792865,47726,426,89.26,3,2,1,南北,12.0,0,满五年,高层,9.0,0,1,7,10,10
418,朝阳双桥塔营北街2号远洋一方润园(东区),116.59195064988327,39.89930158069932,47721,360,75.44,2,1,1,东北,12.0,1,满五年,中层,14.0,0,0,3,4,10
419,朝阳十里堡朝阳北路十里堡北里,116.4994357541081,39.92094708646556,50635,319,63,2,1,1,南,34.0,1,,低层,14.0,3,1,10,10,10
420,昌平南邵镇南环南路中国铁建青秀尚城,116.2748823135771,40.204517423216316,47703,437,91.61,3,2,1,南北,11.0,1,满五年,低层,17.0,0,4,0,8,10
421,丰台新宫南苑西路合顺家园,116.36764437024286,39.80816585124383,53049,435,82,2,1,1,东南,8.0,1,,中层,18.0,0,1,2,10,10
422,大兴亦庄小羊坊中路金色漫香林(三期),116.51128116079697,39.819897311501,49919,457,91.55,3,1,1,南北,12.0,0,满二年,低层,9.0,0,1,0,8,10
423,朝阳太阳宫太阳宫南街圣馨家园,116.43439518760778,39.97269376862265,88759,499,56.22,1,1,1,东北,14.0,1,,中层,28.0,5,2,10,10,10
424,昌平天通苑太平庄东一路天通东苑二区,116.41682362340477,40.06205137207457,33694,309,91.71,2,1,1,南北,22.0,1,满五年,高层,6.0,2,3,8,10,10
425,海淀二里庄志新路16号志新北里小区,116.36088856123642,39.991290231905765,88483,799,90.3,2,1,1,东南,26.0,1,满五年,中层,17.0,1,0,10,10,10
426,大兴生物医药基地思邈路1号保利春天里,116.29493444599213,39.6679094386658,36241,310,85.54,2,1,1,南北,10.0,1,满五年,低层,32.0,0,0,0,5,4
427,朝阳定福庄建国路18号珠江绿洲家园,116.55537632949667,39.90709439492899,50793,599,117.93,3,2,2,西南,17.0,1,满五年,高层,31.0,0,2,3,10,10
428,昌平沙河沙阳路24号保利紫荆香谷(北区),116.24579760891184,40.11791219723853,45455,450,99,3,2,1,南北,8.0,0,满五年,高层,26.0,0,1,1,1,6
429,朝阳望京望京西路慧谷金色家园(二期),116.4534274444794,40.00170465805927,77185,795,103,2,2,1,南北,23.0,1,,中层,15.0,3,5,10,10,10
430,通州物资学院路温榆河西路8哩岛,116.63621463986541,39.93288466424883,49858,438,87.85,2,1,1,东西,14.0,1,满五年,中层,8.0,1,1,10,10,10
431,海淀知春路知春路罗庄西里,116.33799593102685,39.972122607250306,85803,695,81,2,1,1,东南,27.0,1,满五年,中层,18.0,2,4,10,10,10
432,海淀甘家口三里河路39号甘家口8号院,116.32666859990367,39.92412935213685,82022,698,85.1,3,1,1,南北,68.0,1,,,4.0,1,2,10,10,10
433,西城月坛月坛北街月坛北街小区,116.33945691176763,39.91993637984483,121622,630,51.8,2,1,1,南北,52.0,0,,,5.0,2,2,10,10,10
434,大兴磁各庄海鑫北路18号金融街金色漫香郡(北区),116.39426821906123,39.71372395152439,26314,330,125.41,3,1,2,南北,12.0,0,,中层,9.0,0,0,3,7,10
435,昌平昌平县城昌盛路昌盛园(三区),116.24973351438578,40.20912772267825,36404,302,82.96,2,1,1,南北,24.0,1,,中层,6.0,0,0,10,10,10
436,朝阳北苑清林东路林奥嘉园,116.40167781887627,40.03311351888206,61683,660,107,2,2,1,东,10.0,1,满五年,高层,24.0,0,5,1,0,4
437,海淀田村田村路8号自由度,116.26612949228281,39.9259441929465,65171,450,69.05,1,1,1,东,18.0,1,满五年,中层,7.0,0,5,10,10,10
438,丰台小屯路二通路45号金通阳光苑(南区),116.23107894180993,39.87603960326529,49084,458,93.31,2,1,1,南,3.0,0,,低层,26.0,0,3,9,10,10
439,朝阳三里屯南三里屯路中纺里,116.448126387873,39.92599329885619,77428,390,50.37,2,1,1,南,43.0,1,满五年,,5.0,6,1,10,10,10
440,丰台菜户营丽泽路1号金泰城丽湾,116.33704115136257,39.8676629222157,91136,550,60.35,1,1,1,东北,16.0,1,满五年,低层,30.0,5,0,10,10,10
441,朝阳四惠八里庄西里1号远洋天地,116.486352730296,39.912041850496145,55829,670,120.01,2,1,1,西南,22.0,1,,低层,30.0,4,1,10,10,10
442,丰台长辛店太柏西路2号珠光逸景(二号院),116.17186134265361,39.83280575091111,40109,369,92,3,1,1,东南,10.0,0,满五年,中层,6.0,1,2,0,6,2
443,东城东四十条新中西街1号新中西街小区,116.43171494440983,39.931181359456325,78322,435,55.54,2,0,1,东南,32.0,1,满二年,低层,7.0,2,1,10,10,10
444,朝阳双桥双桥路双惠苑,116.56995060850689,39.90536124607835,49173,398,80.94,2,1,1,南北,19.0,1,满二年,中层,6.0,0,5,1,10,10
445,大兴生物医药基地永旺路6号中国水电云立方,116.31304032584578,39.6788123348527,38949,329,84.47,2,2,1,南北,11.0,1,,低层,21.0,0,0,0,10,10
446,石景山八宝山鲁谷路远洋山水(北区),116.2337258689658,39.90114593169266,67540,418,61.89,1,1,1,西,16.0,1,,中层,25.0,0,1,10,10,10
447,昌平北七家卓兴路6号翡翠公园(卓兴路6号院),116.42262675316871,40.105231298984144,53720,650,121,4,2,2,南北,4.0,0,,低层,18.0,0,0,1,10,10
448,顺义后沙峪裕安路34号满庭芳嘉园,116.54074738243587,40.08355563362676,39935,414,103.67,3,1,1,南北,6.0,0,,高层,15.0,0,0,6,10,7
449,丰台科技园区六圈路2号中海御鑫阁,116.29376616781093,39.817099463591575,71272,649,91.06,2,2,1,南北,18.0,1,满五年,高层,20.0,1,3,4,10,10
450,昌平霍营露营西路龙锦苑东四区,116.3682979802628,40.081985540847015,30959,315,101.75,2,2,1,南北,15.0,1,,高层,6.0,4,0,10,10,10
451,丰台六里桥西局西路58号保利百合花园,116.298842604787,39.87540064582133,87802,678,77.22,2,1,1,南,16.0,1,,高层,23.0,1,1,10,10,10
452,海淀苏家坨苏家坨北路麓景嘉园北里,116.13912965324495,40.110841572604386,36447,313,85.88,2,1,1,南北,9.0,0,,低层,6.0,0,0,0,7,10
453,朝阳双桥双桥路康惠园二号院,116.57607119491044,39.90457186400472,40626,309,76.06,2,1,1,南,14.0,1,满五年,高层,20.0,0,4,1,10,10
454,丰台丽泽桥益泽路丽泽景园,116.30094776205479,39.86336481108052,75057,668,89,2,1,1,南北,12.0,1,满五年,高层,27.0,2,0,8,10,10
455,通州潞苑潞苑南大街K2清水湾,116.67508003984332,39.925145951658465,47492,409.8,86.29,2,1,1,南,12.0,0,满五年,低层,27.0,3,3,1,1,10
456,朝阳管庄塔营北街6号远洋一方润园(西区),116.58700740748587,39.90028082974081,44418,329,74.07,2,1,1,南,14.0,1,满五年,低层,14.0,0,2,4,10,10
457,东城广渠门幸福大街幸福家园二期,116.42575471247983,39.89153839850881,116476,760,65.25,2,1,1,北,21.0,1,满五年,高层,13.0,2,1,10,10,10
458,海淀公主坟万寿路乙15号翠微中里,116.29224860145123,39.91267981342049,96272,439,45.6,1,1,1,南,38.0,1,满五年,低层,6.0,2,3,10,10,10
459,丰台长辛店鑫博西路4号红山郡,116.1618904054558,39.86286474068531,32863,279,84.9,3,1,1,南北,6.0,0,满五年,高层,21.0,1,2,1,6,10
460,朝阳华威桥弘燕路山水文园中园,116.46344149396302,39.866272381168784,96246,1279,132.89,3,2,2,南北,20.0,1,满五年,高层,9.0,3,2,8,10,10
461,朝阳东坝红松路1号东泽园,116.55185272713078,39.95881235936922,45314,335,73.93,2,1,1,南,12.0,0,满五年,中层,21.0,1,1,10,10,10
462,石景山金顶街金顶街北路首钢金顶街五区居民区(金顶街五区),116.15913692772774,39.924683446137394,51669,480,92.9,2,1,1,南,18.0,1,满二年,低层,24.0,1,3,0,10,10
463,朝阳北沙滩科荟路学士居小区,116.35969345947235,40.00946289632679,62778,325,51.77,1,1,1,南北,24.0,1,满五年,中层,6.0,1,1,10,10,10
464,海淀五道口北四环中路279号展春园小区,116.3363521153454,39.987155636160786,90456,635,70.2,3,1,1,南北,36.0,1,满五年,高层,6.0,2,2,10,10,10
465,朝阳百子湾百子湾东里104号沿海赛洛城(北区),116.49766697793088,39.89838756887893,52942,360,68,1,1,1,南北,15.0,1,满五年,高层,22.0,3,1,10,10,10
466,西城马连道马连道南街马连道西里小区,116.31920050656204,39.884080113785544,84020,449,53.44,2,0,1,南,48.0,1,满二年,,5.0,1,0,7,10,10
467,东城东直门东直门南大街东直门南大街小区,116.42907231641395,39.93433921664007,109864,538,48.97,2,1,1,东南,32.0,1,满五年,低层,18.0,2,2,10,10,10
468,朝阳豆各庄黄广路京城雅居,116.55360775597882,39.864451794443866,55049,699,126.98,4,3,3,南,14.0,1,满五年,低层,6.0,1,0,5,9,10
469,海淀苏州桥万泉河路小南庄社区,116.29967263506944,39.963032191118344,91035,660,72.5,3,1,1,南北,31.0,1,,高层,6.0,3,3,10,10,10
470,丰台马家堡马家堡西路城南嘉园益城园,116.36032482933747,39.832109865674596,80161,499,62.25,1,1,1,南,21.0,1,,低层,9.0,1,1,3,3,10
471,石景山八大处香山南路西山枫林(一二区),116.19841562306188,39.94153831780366,56277,568,100.93,2,1,1,南北,18.0,1,满五年,中层,11.0,1,4,10,10,10
472,西城展览路展览路百万庄中里小区,116.33133089009667,39.928175559124504,109162,560,51.3,2,1,1,西北,31.0,1,,中层,6.0,2,2,10,10,10
473,西城广安门外广安门外大街305号西堤红山,116.32748143104293,39.89293313144243,126826,1181,93.12,2,1,1,南北,15.0,1,满五年,低层,25.0,3,3,10,10,10
474,东城永定门定安路定安里,116.40509345773474,39.86116700466724,70449,380,53.94,2,1,1,南北,40.0,1,,中层,6.0,2,1,10,10,10
475,朝阳酒仙桥东四环北路10号瞰都,116.48037166471454,39.95963656742907,78889,355,45,1,1,1,东,18.0,1,,低层,25.0,0,2,10,8,10
476,西城阜成门南礼士路万明园小区,116.34831437485828,39.91984272131247,116117,598,51.5,1,1,1,西北,31.0,1,满五年,中层,20.0,2,2,10,10,10
477,丰台青塔小屯西路96号同馨家园,116.24335318120916,39.87686940146467,48765,371,76.08,2,2,1,南北,12.0,1,满五年,低层,16.0,0,2,10,10,10
478,东城东直门新中街十字坡东里,116.43316528374592,39.93841378947601,96205,550,57.17,2,1,1,南北,38.0,1,满五年,中层,6.0,3,2,10,10,10
479,大兴黄村三合北巷7号三合北巷7号院,116.31219140396658,39.73486804391325,44290,375,84.67,2,2,1,南北,21.0,1,,中层,18.0,0,1,3,8,6
480,昌平沙河沙阳路22号保利紫荆香谷(南区),116.25749179785153,40.115552325651784,48847,449,91.92,3,2,1,南北,8.0,0,满五年,高层,18.0,0,1,10,6,9
481,大兴郁花园双高路1号双高花园小区,116.33099908625248,39.77010024396604,42590,379,88.99,2,2,1,南北,20.0,1,满五年,高层,6.0,1,3,10,10,10
482,朝阳太阳宫太阳宫南街半岛国际公寓,116.44481510945702,39.96976910875473,91241,500,54.8,1,1,1,南北,18.0,1,满五年,高层,18.0,7,1,10,10,10
483,通州九棵树怡乐中路366号京贸国际公馆(西区),116.62479275215124,39.88263205653309,54946,500,91,3,2,2,南北,2.0,0,满五年,低层,23.0,0,0,5,8,10
484,昌平沙河定泗路冠芳园,116.29963417649859,40.11181387341116,42840,385,89.87,2,1,1,南北,9.0,1,满二年,低层,9.0,0,1,3,7,10
485,东城和平里和平里北街兴化西里,116.40540676490768,39.95840062164979,98232,550,55.99,2,1,1,东南,48.0,1,满五年,,4.0,3,3,10,10,10
486,丰台青塔兴景路299号万科假日风景(D区),116.23755814105921,39.863598200689445,68479,630,92,3,2,1,南北,15.0,1,满五年,低层,9.0,1,0,1,10,10
487,朝阳百子湾广渠东路33号沿海赛洛城(南区),116.49791228924258,39.89700294655356,63134,635,100.58,2,1,1,南北,14.0,1,满五年,高层,7.0,3,1,8,10,10
488,"昌平昌平县城亢山路,近南环东路东关南里",116.24180751191109,40.213445659275976,34305,305,88.91,2,1,1,南北,25.0,1,满五年,中层,6.0,0,1,10,10,10
489,"东城永定门革新中路西革新里122,124号楼",116.38518439063036,39.86377035231301,61536,335,54.44,2,1,1,东西,43.0,1,满五年,中层,6.0,2,1,10,10,10
490,"丰台北大地电报局街1,2,3,5号电报局街小区",116.27913801027965,39.84879499982737,60279,346,57.4,2,1,1,南北,44.0,1,满五年,高层,6.0,1,0,10,9,10
491,丰台刘家窑景泰路刘家窑北里小区,116.40893363637637,39.861645872608456,53525,364.5,68.1,3,1,1,南北,39.0,1,满五年,低层,6.0,2,1,10,10,10
492,门头沟永定龙兴南一路中铁西城北区,116.1408959352525,39.900759329532384,34255,315,91.96,2,1,1,南,8.0,0,,低层,18.0,1,1,2,10,10
493,丰台长辛店长云路2号珠江御景,116.17165823604383,39.817750766243435,30535,400,131,3,2,2,南北,16.0,0,满五年,高层,12.0,1,4,10,10,10
494,海淀马连洼天秀路天秀花园安和园,116.26633423762098,40.01927747016662,73590,630,85.61,2,1,1,南北,24.0,1,满五年,高层,6.0,1,0,5,9,10
495,大兴亦庄泰河一街南海家园三里,116.4899241228943,39.761670791360004,48816,439,89.93,2,1,1,南北,12.0,0,满五年,高层,18.0,0,2,8,10,10
496,朝阳豆各庄豆各庄5号青青家园,116.57208958015788,39.863546886210024,39260,490,124.81,3,2,2,南北,16.0,0,满五年,,5.0,1,0,6,10,10
497,丰台云岗南宫迎宾路33号南宫景苑(一区),116.1474583422903,39.789877741114196,33835,326,96.35,3,2,1,南北,12.0,0,满五年,低层,6.0,0,0,0,2,4
498,朝阳酒仙桥将台西路19号飘HOME,116.48173055601694,39.96951444290748,52277,325,62.17,1,1,1,西,0.0,1,满五年,低层,25.0,0,6,9,7,10
499,海淀二里庄志新路27号二里庄小区,116.36118566680321,39.99450926082837,85302,650,76.2,3,1,1,南北,30.0,1,满五年,高层,6.0,1,0,10,10,10
500,通州土桥土桥中街金隅花石匠二期东区,116.69263330989726,39.873119676715554,52740,489,92.72,3,1,1,南北,8.0,1,满五年,中层,15.0,2,0,3,10,10
501,通州果园翠屏东路葵花社,116.64150158150663,39.89036673462789,42494,379,89.19,2,1,1,南北,18.0,1,满五年,低层,14.0,0,0,8,10,10
502,通州土桥颐瑞中二路DBC加州小镇(C区),116.67739667356999,39.8636677193413,39823,359,90.15,2,2,1,南,14.0,1,,低层,15.0,1,0,2,10,10
503,朝阳酒仙桥东四环北路6号阳光上东,116.47580026666871,39.96456548002558,88249,790,89.52,1,1,1,南北,20.0,1,满五年,低层,33.0,1,3,10,10,10
504,丰台洋桥南三环西路政洋家园,116.37863728751063,39.85526501700661,45834,385,84,3,1,1,东南,24.0,1,满五年,高层,18.0,2,4,10,10,10
505,丰台西罗园南三环中路26号西罗园南里社区,116.40649341798517,39.854211158681125,51765,352,68,2,1,1,南北,28.0,1,,中层,20.0,3,1,10,10,10
506,西城广安门外莲花河北街11号玺源台,116.32406810999134,39.893407977601704,127878,1150,89.93,2,1,1,南北,7.0,1,,低层,27.0,3,2,10,10,10
507,东城东花市东花市大街2号东花市二号院,116.43218339584732,39.89603313701982,100729,539,53.51,2,1,1,南北,44.0,1,,低层,6.0,3,0,10,10,10
508,朝阳北苑春华路绣菊园(南区),116.41722646338447,40.04074811062215,54217,360,66.4,1,1,1,东南,19.0,1,满五年,中层,25.0,2,4,10,10,10
509,房山长阳长悦路5号万科长阳天地,116.18221634546848,39.76838101427932,42991,410,95.37,3,2,1,南北,8.0,1,满五年,中层,11.0,0,0,2,10,10
510,海淀皂君庙四道口路甲5号文林大厦,116.33620996004589,39.96115413629916,80507,420,52.17,1,1,1,北,22.0,1,满五年,低层,12.0,1,0,10,10,10
511,丰台大红门建欣路建欣苑四里北区,116.38978690179995,39.839759497225586,46316,308,66.5,2,1,1,南北,26.0,1,满五年,高层,6.0,0,0,4,10,10
512,延庆延庆城区延康路康安小区,115.96242551862927,40.454904912974236,20011,190,94.95,3,2,1,南北,22.0,0,满五年,低层,6.0,0,2,1,9,7
513,昌平沙河高教园北二街北街家园(八区),116.25354224969387,40.16256912862346,40341,355,88,2,1,1,南北,14.0,0,满五年,低层,18.0,0,0,4,10,7
514,朝阳东坝驹子房路朝新嘉园东里三区,116.5521809137183,39.94516865845656,40215,405,100.71,2,1,1,南北,12.0,0,满五年,高层,6.0,0,1,4,4,10
515,朝阳安贞胜古南里34号城市出品,116.4073563366847,39.96955867123051,66530,355,53.36,1,1,1,东,19.0,1,满二年,低层,16.0,4,5,10,10,10
516,海淀车道沟长智路5号财智公馆,116.29533136472067,39.94144318299215,71054,338,47.57,1,1,1,西,20.0,1,满五年,高层,17.0,1,4,10,10,10
517,丰台科技园区南四环西路129号怡海花园恒泰园,116.29401452628856,39.8334998352542,55406,390,70.39,2,1,1,东西,23.0,1,,中层,6.0,1,1,4,10,10
518,东城崇文门国瑞东路26号国瑞城(东区),116.4197340421311,39.89672129184902,100573,948,94.26,3,1,1,南,18.0,1,满五年,中层,8.0,2,2,10,10,10
519,朝阳三元桥新源街63号嘉里星源汇,116.44851838649473,39.948527174940104,95720,700,73.13,1,2,1,西,15.0,1,,中层,19.0,3,0,10,10,10
520,朝阳小红门少角中街8号中海城圣朝菲,116.44601989539319,39.83813320683546,59410,608,102.34,2,2,2,西,15.0,1,,中层,23.0,1,1,5,9,10
521,丰台木樨园南三环中路果园小区(丰台),116.38933025258773,39.85518723742285,45863,399,87,3,1,1,南北,37.0,1,,中层,14.0,1,0,10,10,10
522,大兴亦庄三羊北街3号和成璟园,116.52312695469926,39.82504028962814,52859,490,92.7,3,2,1,南北,10.0,0,满五年,高层,12.0,0,2,4,10,10
523,丰台洋桥马家堡路洋桥西里,116.37543054702176,39.856063710888066,44718,309,69.1,3,1,1,南北,35.0,1,满五年,高层,6.0,2,4,10,10,10
524,丰台看丹桥新华街29号新华街一里,116.28822709753615,39.84403588184495,47827,330,69,3,1,1,南北,18.0,1,满五年,低层,6.0,2,0,10,10,10
525,大兴黄村兴华大街兴政西里,116.32821648975653,39.734205238367664,38732,315,81.33,2,1,1,南北,29.0,1,满五年,高层,6.0,1,1,7,10,10
526,通州通州周边海盛四街6号台湖银河湾,116.58230938635845,39.81358719277558,67008,538,80.29,3,1,1,南北,6.0,1,,中层,18.0,1,0,2,10,10
527,大兴生物医药基地天和西路2号住总万科橙,116.31760742799597,39.68857224051857,44943,339,75.43,2,1,1,南,9.0,1,满五年,低层,29.0,1,1,10,10,10
528,西城金融街太平桥大街8号西城晶华,116.35967251909848,39.919681241838,166085,1570,94.53,2,2,1,东西,16.0,1,满五年,高层,11.0,3,3,10,10,10
529,大兴旧宫南厂东街2号庑殿家苑B区,116.42786506642535,39.818090897950164,47306,410,86.67,2,1,1,南北,8.0,0,满二年,高层,17.0,0,7,8,10,10
530,大兴亦庄荣华南路1号国锐金嵿,116.50367341178689,39.79113371825477,36868,306,83,2,2,1,南北,6.0,1,满五年,高层,27.0,0,0,2,10,10
531,朝阳双桥北花园街1号艺水芳园,116.55719530262859,39.90416494191561,48267,550,113.95,3,1,2,南北,17.0,1,满五年,高层,17.0,0,3,1,3,10
532,大兴旧宫京福路德茂佳苑,116.43262348695424,39.775963155376694,35273,388,110,3,1,2,南北,21.0,1,满五年,,5.0,0,2,1,6,10
533,海淀田村田村路天合家园,116.25022087849526,39.92961242514832,73812,520,70.45,1,1,1,南,2.0,1,,高层,14.0,0,1,10,10,10
534,朝阳朝阳公园公园南路8号棕榈泉国际公寓,116.47430185545734,39.93122532653151,102899,1420,138,2,2,2,东南,21.0,1,满五年,中层,27.0,5,3,10,10,10
535,丰台大红门德贤路大红门锦苑小区(A区),116.41162867635526,39.81676632248362,35613,349,98,2,2,1,南北,9.0,0,,低层,18.0,2,3,8,10,10
536,朝阳小红门成寿寺路136号中海城风情苑(北区),116.44208832979099,39.84041267749702,64078,660,103,2,1,2,南,14.0,1,满五年,中层,21.0,0,2,5,10,10
537,大兴庞各庄隆兴大街富力丹麦小镇(C区公寓住宅),116.30823158423816,39.62681359593803,31481,585,185.83,5,2,3,南北,10.0,0,满五年,,2.0,0,0,7,10,6
538,通州马驹桥兴华南街亦庄橡树湾(南区),116.54458634979322,39.74753346042991,45566,430,94.37,3,2,2,南北,1.0,0,,低层,15.0,0,0,2,10,10
539,大兴亦庄四海路7号金茂逸墅,116.47827485636893,39.74980736582834,86450,675,78.08,2,2,1,南,6.0,0,满五年,低层,18.0,0,0,0,1,0
540,东城王府井骑河楼大街5号骑河楼大街5号楼,116.39980972593507,39.91902445076405,93590,619,66.14,2,1,1,东西,36.0,1,满五年,中层,6.0,2,4,3,10,10
541,昌平天通苑立汤路天通西苑二区,116.40318051938232,40.07070975024885,37123,320,86.2,2,1,1,南,22.0,1,满二年,低层,10.0,1,0,4,5,6
542,昌平南邵镇昌金路路劲世界城,116.28608004740788,40.20397736053521,43112,358,83.04,2,2,1,南北,11.0,1,满五年,低层,11.0,0,2,1,10,10
543,朝阳望京南湖南路16号金石美苑,116.45758214718668,39.990699640884245,87232,815,93.43,2,2,1,西,12.0,1,,低层,25.0,0,7,10,10,10
544,丰台玉泉营南三环西路万柳园,116.3292166159695,39.849240152789555,41158,310,75.32,3,1,1,南北,32.0,1,满五年,高层,6.0,2,1,10,10,0
545,朝阳百子湾百子湾1号百子湾家园C区,116.50696731452905,39.896895379493124,48942,550,112.38,2,2,2,东南,18.0,1,满五年,中层,20.0,4,3,9,10,10
546,大兴枣园兴华北路78号彩虹新城,116.32921549814216,39.747396810394505,44162,368,83.33,2,1,1,南北,16.0,1,,高层,14.0,1,1,10,10,10
547,延庆延庆城区高塔街高塔小区(北区),115.9725176600041,40.469407017530095,17704,165,93.2,3,2,1,南北,28.0,0,满五年,中层,6.0,0,2,10,10,10
548,朝阳三里屯工人体育场体北路永利国际,116.43862512512003,39.93402456956505,62609,360,57.5,1,2,2,北,21.0,1,满五年,中层,20.0,3,2,10,10,10
549,西城车公庄车公庄北里中路车公庄大街北里,116.34109339299967,39.93337007501566,111914,620,55.4,2,1,1,南北,38.0,1,满五年,中层,6.0,5,1,10,10,10
550,西城新街口新街口四条新街口西里(三区),116.35987121534387,39.943096792794684,98864,670,67.77,2,1,1,东西,21.0,1,满五年,低层,6.0,5,2,10,10,10
551,海淀双榆树双榆树北路知春里,116.3147548865843,39.97197690405983,100650,620,61.6,2,1,1,东南,36.0,1,满二年,中层,18.0,2,0,10,10,10
552,朝阳豆各庄白鹿司路5号柏阳景园C区,116.5471868669513,39.87031460228991,45955,560,121.86,3,2,1,南北,12.0,0,满五年,,5.0,0,0,3,10,10
