ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,busAround,schoolAround,shopping_mallAround
690,雨花红星中意一路209号正旺U公馆,113.0053614624295,28.1204616909186,9159,98,107.01,3,2,1,南北,6.0,0,满五年,高层,30.0,0,1,10,10,10
691,"天心暮云芙蓉大道,近东三线鑫天格林香山",112.9913617555399,28.012410081306513,6139,79,128.7,3,2,2,南北,8.0,0,满五年,中层,28.0,0,0,10,10,10
692,雨花左家塘车站南路171号芒果雅苑,113.00322670929648,28.168078900005394,8885,81.8,92.07,3,2,1,南北,9.0,1,满五年,低层,31.0,6,1,10,10,10
693,岳麓含浦象嘴路96号锑都家园,112.88849390646011,28.140653459025607,5614,72,128.26,3,2,2,南,13.0,0,满五年,低层,34.0,0,0,7,5,10
694,天心浦沅芙蓉南路59号华盛家园,112.97635978897786,28.150130168717517,8000,100,125,3,2,2,南北,20.0,1,满五年,高层,12.0,0,4,10,8,10
695,浏阳集里区礼花路二段鑫岛明珠,113.61422643083901,28.167001127785085,5881,78.8,134,4,2,2,南北,7.0,0,满二年,中层,31.0,0,0,10,10,10
696,天心铁道学院竹塘西路180号天鸿天府,112.98522732287587,28.146928747281894,10470,56,53.49,2,1,1,南,5.0,1,满五年,低层,34.0,0,3,10,8,10
697,天心暮云高云路6号怡海星城,113.0059991155646,28.05237817516649,6230,59.8,96,3,2,1,南北,6.0,0,满五年,低层,22.0,0,0,10,6,10
698,岳麓汽车西站重阳路170号和隆花半里,112.90310014455802,28.21423913345671,6746,69,102.29,3,2,2,南北,8.0,1,满五年,低层,28.0,0,1,10,10,10
699,"浏阳关口区复兴路,近道吾山路浏阳圣大云天",113.64374594572992,28.171749035246286,7395,105,142,4,2,2,南北,3.0,0,满二年,高层,29.0,0,0,10,10,10
700,开福四方坪双拥路88号四季美景水木轩,112.99138949872996,28.240241489429764,7843,93.2,118.84,3,2,2,南北,16.0,1,满五年,低层,17.0,1,4,10,10,10
701,望城普瑞东路普瑞东路富基世纪公园香樟园,112.89236904309472,28.298454679741265,6559,58.8,89.66,3,2,1,南,11.0,0,,低层,31.0,0,0,10,3,10
702,岳麓汽车西站咸嘉湖西路298号望麓锦园,112.90137246271455,28.216670749085846,7136,58,81.28,2,2,1,南北,14.0,1,满五年,中层,14.0,1,1,10,10,10
703,望城普瑞大道西黄金西路米地亚家园,112.86415057203335,28.25878089619264,7836,86,109.75,3,2,2,南北,11.0,0,满五年,高层,11.0,0,0,10,0,10
704,芙蓉马王堆远大一路755号国杰大厦,113.02798800807152,28.201571313069007,7820,75,95.91,2,2,1,南北,17.0,1,满五年,中层,20.0,4,2,9,10,10
705,芙蓉马王堆紫薇路192号铁银花园,113.01880315177618,28.204564623691283,9137,86.8,95,3,2,1,南,24.0,1,满二年,高层,7.0,5,4,10,10,10
706,星沙星沙大道漓湘中路5号时代星城,113.08171439807222,28.22847674522076,5005,66.8,133.47,3,2,2,南北,11.0,0,满五年,高层,33.0,0,3,10,10,10
707,望城月亮岛普瑞东路8号长燃新奥佳园,112.92089540727824,28.30126191830722,8449,71,84.04,2,2,1,南,8.0,1,满五年,中层,33.0,2,1,10,5,10
708,雨花雨花区政府木莲东路413号蓝光幸福满庭,113.02070900652882,28.133243185408062,11261,78,69.27,2,2,1,南北,7.0,1,满五年,低层,34.0,1,0,10,10,10
709,芙蓉马王堆远大一路408号泰禹公馆,113.0207853064088,28.20110486083944,6229,56.7,91,3,2,1,南北,19.0,1,满五年,高层,6.0,5,3,10,10,10
710,星沙泉塘小塘路湘预家园,113.10995143162826,28.223913971075127,6578,80,121.63,3,2,2,南,9.0,0,满五年,中层,30.0,0,2,10,10,10
711,望城望城新区政府望城大道61号望邮公寓,112.82413281010636,28.346658775491793,7150,85.8,120,3,2,2,南北,11.0,0,满五年,高层,16.0,0,1,10,10,10
712,望城普瑞大道西黄金西路米地亚家园(别墅),112.86415057203335,28.25878089619264,11484,240,209,4,2,4,南,14.0,0,满五年,,1.0,0,0,10,0,10
713,雨花雨花亭香樟路111号瑞都华庭,112.99994838624677,28.140696216108257,9034,100,110.7,3,2,2,南北,13.0,0,满五年,低层,18.0,3,2,10,10,10
714,天心暮云芙蓉南路四段977号和美星城,112.99758504347729,28.050624249529278,7968,133.8,167.94,4,2,2,南北,9.0,0,满五年,高层,18.0,0,0,10,1,10
715,星沙万家丽北路福元中路东段388号悦湖山,113.03352918251578,28.255523325689474,8447,87,103,4,2,2,南北,10.0,1,满五年,高层,32.0,0,0,10,10,10
716,"望城雷锋大道北雷锋大道,近普瑞大道美的翰城",112.873364056121,28.30211088219447,7737,99.8,129,4,2,2,南,3.0,0,满五年,高层,34.0,0,1,9,10,10
717,岳麓观沙岭岳华路640号橘洲新苑,112.94373762355049,28.23912008809251,6131,58.8,95.92,3,2,1,南北,21.0,1,满五年,高层,6.0,0,2,10,10,10
718,雨花东塘韶山中路358号建发央玺,112.98759306028553,28.16362586312851,20512,315,153.57,4,2,2,南北,5.0,1,满五年,低层,31.0,2,0,10,10,10
719,天心芙蓉南路衫木冲中路288号天城尚品,112.98379162414956,28.1121554856087,15358,258,168,4,2,2,南北,7.0,1,,高层,15.0,0,3,10,4,10
720,雨花雨花亭新建西路219号美寓明城,112.98003624525394,28.156539062618336,8298,75,90.39,2,2,1,南北,17.0,1,满五年,中层,22.0,0,1,10,10,10
721,开福八一桥迎宾路185号省委统战部宿舍,112.986319036497,28.20529519483753,17708,278,157,4,2,2,南北,16.0,1,满五年,低层,28.0,3,2,10,10,10
722,雨花高桥万家丽中路锦湘国际锦绣苑,113.02560535568556,28.17832360774052,8351,75,89.81,2,2,1,南,10.0,1,满五年,中层,29.0,0,1,10,9,10
723,开福伍家岭芙蓉中路天健芙蓉盛世花园(三期),112.97836478830581,28.226460723075295,16640,236,141.83,4,2,2,南北,4.0,1,满五年,高层,34.0,1,2,10,4,10
724,星沙万家丽北路石子铺路9号盛地春天里,113.06342709637156,28.27454086842471,6978,59,84.56,3,2,1,南,19.0,1,满二年,低层,32.0,1,1,10,10,10
725,星沙泉塘漓湘西路25号时代星空,113.07626702195076,28.228415457445212,5455,56.8,104.14,3,2,2,南北,10.0,0,满五年,中层,31.0,0,1,10,7,10
726,岳麓梅溪湖南环湖路868号天祥水晶湾,112.88642354703937,28.19328484665037,15700,260,165.61,4,2,2,南北,5.0,1,满五年,中层,49.0,3,8,10,10,10
727,岳麓望月湖银盆南路199号麓山才苑,112.94948486510559,28.203814157210566,9530,153,160.55,4,2,2,南北,16.0,1,满五年,低层,15.0,2,0,10,10,10
728,天心友阿奥特莱斯芙蓉南路福天藏郡院子,112.99416992202151,28.048941057059064,9258,82.8,89.44,2,2,1,南,0.0,0,满五年,高层,23.0,0,0,6,0,5
729,"开福开福周边青竹湖路,近开福大道青竹湖曦园",112.96733945897006,28.34883093728986,7778,75,96.43,3,2,1,南北,5.0,0,满五年,低层,26.0,0,0,7,10,10
730,望城普瑞大道西银星路新城国际花都(B区),112.8738865626693,28.28121973704808,6709,82.8,123.43,4,2,2,南北,4.0,0,满二年,高层,34.0,0,0,3,1,10
731,天心友谊路林大路(旧:友谊路268号)万芙锦城,112.99089571488527,28.129060485075833,9177,100,108.97,3,2,2,南北,10.0,1,满五年,中层,27.0,1,3,10,9,10
732,望城金星北黄金大道润和山水郡,112.8805144513829,28.267895184917037,7132,92,129,4,2,2,南北,6.0,0,,高层,34.0,0,0,10,1,10
733,开福湘江中路吉祥巷51号如意综合楼,112.96924356277799,28.20189809396867,7458,88,118,3,2,2,南北,24.0,1,满五年,中层,8.0,2,0,10,4,10
734,岳麓洋湖湿地公园含浦大道麓山里,112.92232523185505,28.12961884091196,7365,68,92.33,2,2,1,南北,12.0,0,满五年,中层,7.0,0,4,10,2,10
735,雨花雨花区政府木莲东路68号天晟海拔东方,113.03677673207544,28.13498631667245,8534,83.3,97.61,2,2,1,南北,11.0,1,满五年,高层,33.0,1,4,10,10,10
736,望城普瑞大道普瑞大道278号江山韵,112.90266171777107,28.29903953483742,6975,72,103.23,3,2,1,南,10.0,1,满五年,高层,25.0,0,0,10,10,10
737,岳麓汽车西站桐梓坡西路138号长房时代城,112.9029781879586,28.223573036446158,9895,90,90.96,2,2,1,南北,11.0,1,满五年,中层,22.0,1,1,10,10,10
738,望城金星北澳海路金富星城,112.90365113833701,28.281438661912368,5901,83,140.67,4,2,2,南,10.0,0,满五年,高层,25.0,0,0,10,3,10
739,望城望城新区政府望府路上实望府里,112.83033661033555,28.353685206583865,6667,60,90,3,2,1,南北,7.0,0,满五年,低层,18.0,0,1,10,10,10
740,开福山语城湘江北路中欣楚天御府,112.96059843778885,28.286379831134976,14487,360,248.51,5,2,3,南北,4.0,0,,高层,32.0,0,0,4,0,2
741,雨花体育新城劳动东路明昇壹城(别墅),113.04827133949523,28.163449060412376,45193,760,168.17,7,2,6,南北,8.0,1,,,1.0,1,1,10,10,10
742,雨花雨花亭南二环融橙上品,112.98595366618179,28.150722661530324,7726,83,107.44,3,2,2,南北,11.0,1,,低层,34.0,0,3,10,10,10
743,天心新省政府南新韶西路399号印湘江,112.9581097479003,28.12506348188042,19007,270,142.06,4,2,2,南北,8.0,0,满五年,中层,26.0,0,2,10,6,10
744,岳麓含浦学丰路938号香格里麓山别墅,112.88181852839404,28.143386914312718,14413,275,190.8,4,2,3,南北,11.0,0,满五年,,1.0,0,0,7,5,10
745,岳麓洋湖湿地公园含浦中路793号汀湘十里(别墅),112.900570755751,28.122789139925242,12471,380,304.71,5,2,4,南北,8.0,0,满五年,,1.0,0,0,10,10,10
746,星沙泉塘黄兴大道未来康桥长郡,113.11608526992612,28.227855614906712,7089,77.8,109.75,3,2,2,南北,7.0,0,,高层,33.0,0,4,10,10,10
747,岳麓含浦078县道九龙领仕汇(别墅),112.8769911117082,28.14404162552836,10321,245,237.4,5,2,3,南北,8.0,0,满五年,,1.0,0,0,5,4,8
748,星沙通程广场向阳路新长海广场,113.06969885767943,28.23044211384,7364,72.8,98.87,3,2,1,南北,9.0,0,满五年,中层,31.0,0,1,10,2,10
749,星沙开元路东九路369号艺源颂雅小区西区,113.12490911517298,28.259008349897154,7156,148,206.83,5,2,2,南北,9.0,1,满五年,中层,21.0,1,1,10,10,10
750,雨花井湾子中意一路1号金领家族,113.0019199835438,28.12773058673447,7434,69,92.82,3,2,1,南北,14.0,0,,低层,28.0,1,2,10,10,10
751,星沙泉塘东六路南段75号金科美邻汇,113.10882126700636,28.203154706769872,6838,63.8,93.31,3,2,1,南,6.0,1,,低层,29.0,2,1,10,7,10
752,雨花雨花周边振华路109号洪塘佳苑,113.04612631990558,28.061916116963605,5937,84,141.49,4,2,2,南北,9.0,0,满五年,高层,27.0,0,0,5,3,2
753,天心南湖路黄土岭路2号都市春天,112.97638458973412,28.168091475745058,8333,76,91.21,2,2,1,南北,16.0,1,,低层,17.0,1,1,10,10,10
754,雨花井湾子中意一路67号轻工设计院小区,113.00447685180852,28.125976306282578,6265,95,151.65,4,2,2,南北,14.0,0,满五年,中层,9.0,1,1,10,10,10
755,浏阳荷花区唐家洲二路新月半岛外滩,113.6431825278818,28.148974435170572,6384,79.8,125,3,2,2,南北,7.0,0,满五年,低层,33.0,0,4,10,10,10
756,雨花赤岗冲茶园坡路8号金制小区,113.0044434719468,28.164128001695452,7070,60.8,86,3,2,1,南北,25.0,1,满五年,低层,6.0,4,2,10,10,10
757,"开福广电中心锦绣路,近福元路东原麓印长江",113.0529410789126,28.24657933864163,15797,248,157,4,2,3,南北,3.0,1,满二年,,5.0,1,0,10,7,10
758,望城普瑞大道西484乡道大汉汉府,112.86481747204623,28.290521852488514,6473,106.8,165,5,2,2,南,3.0,0,满二年,低层,18.0,0,0,3,4,10
759,岳麓含浦象嘴路166号含浦家苑,112.88962157451536,28.13756241152909,7146,68,95.17,3,2,1,南北,13.0,0,满五年,低层,6.0,0,0,4,10,10
760,芙蓉芙蓉苑火炬中路362号芙蓉苑,113.01801085122585,28.21710532185295,7229,85,117.59,3,2,2,南北,12.0,1,满五年,中层,6.0,1,2,10,10,10
761,望城月亮岛普瑞大道星月绿洲,112.92114369821017,28.29915811129649,7567,65,85.91,2,2,1,南,9.0,1,满五年,低层,33.0,2,1,10,6,10
762,"岳麓梅溪湖北雪松路,近映日路梅溪华府",112.87266505099933,28.186454822268637,15926,339,212.87,4,2,3,南北,5.0,1,满五年,中层,45.0,2,0,10,7,10
763,开福湘雅路湘雅路260号科技出版社宿舍,112.97218898598396,28.21765795368981,8389,95,113.25,3,2,2,南北,23.0,1,满五年,中层,6.0,0,0,6,10,10
764,雨花雨花周边石燕湖路佳兆业君汇上品,113.06138361864645,28.058048619278935,7651,83.8,109.53,3,2,2,南,10.0,0,满五年,低层,30.0,0,0,9,4,10
765,星沙开元路开元东路200号尚鑫海悦,113.09975716281772,28.247690026004204,9499,83.8,88.22,3,2,1,南北,6.0,1,满二年,高层,34.0,1,0,10,10,10
766,芙蓉火车站人民中路575号民基大楼,113.00261514162789,28.188798867390577,7505,135,179.89,4,3,2,南北,14.0,1,满五年,低层,11.0,3,2,10,10,10
767,望城望城步行街八曲河路高域自然城,112.79751909699938,28.370337772005797,4984,66,132.45,3,2,2,南北,10.0,0,满五年,高层,29.0,0,0,2,0,1
768,宁乡老城区二环西路玉虹蓝庭国际城,112.53620398682396,28.276252168538765,6023,70.8,117.55,3,2,2,南北,8.0,0,,低层,31.0,0,0,10,10,10
769,芙蓉马王堆远大一路马王堆陶瓷建筑新城小区,113.02316460678283,28.201143632553443,5094,43.8,86,2,2,1,南北,21.0,1,满五年,,5.0,5,4,10,10,10
770,雨花汽车南站万芙南路中豪城南时代,113.01802386344724,28.093054912962607,7776,95,122.18,4,2,2,北,9.0,0,满五年,高层,29.0,1,3,10,4,10
771,望城月亮岛金星北路四段89号港湘铂玥,112.9099646260446,28.302191490846372,6250,75,120,4,2,2,南北,4.0,1,满二年,低层,29.0,0,0,10,8,10
772,"天心新省政府南万家丽南路,近芙蓉南路哈佛小镇",113.00317813520739,28.05962319319447,6937,62.8,90.54,3,1,1,南北,12.0,0,满五年,低层,18.0,0,1,10,4,10
773,浏阳集里区花炮大道君悦天虹,113.62188699554585,28.162069903597914,6194,76.8,124,4,2,2,南北,8.0,0,满二年,低层,30.0,0,0,10,10,10
774,星沙星沙大道东一路松雅湖壹号,113.08341666246115,28.25955267947881,8176,139.8,171,5,2,2,南北,5.0,1,满五年,中层,31.0,0,4,10,10,10
775,雨花汽车南站桃花塅路58号德庆水韵山城,113.0127971597445,28.098453781098076,6232,56,89.86,2,2,1,南,12.0,0,满五年,低层,18.0,2,3,10,10,10
776,雨花雨花周边石鸭公路佳兆业水岸新都(四期别墅),113.07462546732883,28.02012985326965,10666,268,251.27,5,2,3,南北,9.0,0,满五年,,1.0,0,0,0,0,0
777,雨花左家塘阿弥岭路108号天韵家园,113.00148345549798,28.176596142207377,6635,69,104,3,2,1,南北,21.0,1,满五年,低层,7.0,5,1,10,10,10
778,望城望城步行街文源中路117号联诚国际城,112.81538297919363,28.35942991621671,6503,58,89.19,2,2,1,南,9.0,0,满五年,中层,33.0,0,1,10,10,10
779,开福湘江世纪城华章路湘江豪庭,112.9746150175861,28.252133472500468,19982,396,198.18,4,2,3,南北,13.0,1,满五年,高层,43.0,1,0,10,3,10
780,"望城普瑞大道西东方红路,近岳麓大道金地亚",112.86206086263746,28.253951215982077,7373,75,101.73,3,2,2,南北,10.0,0,满五年,中层,32.0,0,0,10,1,10
781,天心省政府湘府西路299号香芙嘉园,112.95955784794702,28.116227526564305,8262,68,82.31,2,2,1,南北,9.0,0,满五年,高层,18.0,0,5,9,2,10
782,浏阳集里区道吾山路碧桂园万锦棠湾,113.61310494847724,28.17882596617722,7842,98.8,126,4,2,2,南北,1.0,0,,低层,27.0,0,0,10,0,10
783,芙蓉汽车东站长星路165号东岸锦城(C区),113.06280900517328,28.206844302899526,7100,55,77.47,2,2,1,南,16.0,0,,低层,6.0,2,3,8,10,10
784,望城望城步行街郭亮北路70号江岸花城,112.80630133668055,28.376689714908064,5837,75,128.51,4,2,2,南北,8.0,0,,高层,18.0,0,0,6,1,7
785,岳麓洋湖湿地公园联江路建发电建江山悦,112.92232523185505,28.12961884091196,18916,498,263.28,4,2,3,南北,2.0,1,满二年,低层,17.0,0,4,10,2,10
786,岳麓市政府望岳路299号诚兴园,112.91601870010744,28.229499966482454,7149,59,82.54,2,2,1,南北,12.0,1,满五年,中层,28.0,1,2,10,10,10
787,雨花汽车南站汇金路199号鄱阳小区,113.01090227318495,28.0876599322928,7183,65,90.5,3,1,1,南北,13.0,0,满五年,中层,11.0,0,0,10,6,10
788,长沙县长沙县周边蓝田北路盛地东方芯府,113.15916684051606,28.251936402232072,6800,85,125,4,2,2,南北,2.0,0,,中层,31.0,0,0,5,5,10
789,望城望城新区政府同心路凯尔花缇紫郡,112.844214721525,28.332390282378856,6667,90,135,4,2,2,南,1.0,0,满二年,中层,32.0,0,0,10,3,10
790,星沙泉塘东九路碧桂园星城首府,113.12932059706104,28.22651559409116,7568,74,97.79,3,2,2,南,6.0,0,满五年,中层,33.0,0,4,10,10,10
791,浏阳集里区花炮大道251号开心广场,113.617150090283,28.160621313892317,6524,84.8,130,4,2,2,南,11.0,0,,中层,30.0,0,0,10,10,10
792,天心友谊路青园路382号福邸雅苑,112.98774229144722,28.13551409402388,8626,75,86.95,2,2,1,南北,15.0,1,,高层,30.0,2,1,10,10,10
793,天心南湖路南湖路44号永宏佳园,112.97372812851658,28.169873556724596,8543,92,107.7,2,2,1,南北,18.0,1,满五年,中层,11.0,1,2,10,10,10
794,宁乡新城区二环西路百宜华府,112.54072817812087,28.27922441142775,5553,68.8,123.9,3,2,2,南北,8.0,0,,中层,17.0,0,0,10,10,10
795,长沙县长沙县周边长龙路中梁星都荟,113.15693683520755,28.255336538024494,6561,63.8,97.25,3,2,1,南,9.0,0,满五年,高层,15.0,0,0,3,3,5
796,岳麓雷锋大道岳麓大道57号奥克斯缔壹城(别墅),112.90877001935945,28.238759058401673,23374,366,156.59,4,2,3,南,8.0,0,满二年,,1.0,0,3,10,10,10
797,天心奥特莱斯广场芙蓉南路四段1101号碧桂园公园壹号(别墅),112.9933211237021,28.032700471835724,19483,308,158.09,5,2,4,南北,8.0,0,,,1.0,0,0,10,10,10
798,岳麓麓谷东方红中路368号麓谷星辰,112.85727172707327,28.21982176627452,10334,55.8,54,1,1,1,南,9.0,1,满五年,高层,30.0,0,2,10,8,10
799,"浏阳关口区吾山路,近复兴路美的凤凰山",113.64463685322227,28.17336385943718,6520,82.8,127,3,2,2,南,4.0,0,满二年,低层,34.0,0,0,10,10,10
800,宁乡老城区文体路福临门名都,112.5338822744713,28.27415885268272,6255,69.8,111.6,3,2,2,南北,6.0,0,,中层,17.0,0,0,10,10,10
801,浏阳集里区碧桂园路121号碧桂园观澜苑,113.62703991584524,28.16917450221941,5566,76.8,138,5,2,2,南北,9.0,0,满二年,高层,11.0,0,0,10,10,10
802,星沙万家丽北路万家丽北路101号蟠龙欣苑,113.06238211678715,28.281194887637692,5285,65,123,3,2,2,南,15.0,1,满五年,低层,18.0,1,2,10,10,10
803,芙蓉马王堆晚报大道449号运通馨苑,113.02328621410537,28.212985330927562,8702,99,113.76,3,2,2,南北,14.0,1,满五年,低层,14.0,2,5,10,10,10
804,长沙县长沙县周边漓湘东路15号广悦星苑润园,113.10273836008206,28.232165340799924,8004,69.8,87.21,3,2,1,南北,3.0,0,满五年,低层,31.0,0,0,10,6,10
805,岳麓枫林三路枫林三路海德广场,112.84469277589122,28.20489778957202,8083,65,80.42,2,1,1,东南,8.0,1,满五年,中层,32.0,1,1,10,4,10
806,宁乡新城区春城北路安泰幸福里(西苑北苑),112.54824590415994,28.2889723651897,7317,78.8,107.7,3,2,2,南北,4.0,0,满二年,高层,31.0,0,0,10,8,10
807,天心铁道学院韶山南路248号南园小区,112.99077393376164,28.14143593912159,5760,57.6,100,3,2,1,南北,26.0,1,满五年,中层,8.0,1,3,10,10,10
808,开福万达广场营盘西路6号潮宗御苑,112.96608336461347,28.207750803593257,15976,265,165.88,4,2,2,南北,9.0,1,满五年,高层,46.0,3,0,10,10,10
809,浏阳淮川区圭斋东路财富新城,113.63097810249032,28.14851581574976,5481,71.8,131,4,2,2,南北,5.0,0,满五年,高层,33.0,0,1,10,10,10
810,浏阳集里区白沙西路君悦阳光城,113.61073850744886,28.169973799968993,5922,75.8,128,4,2,2,南北,6.0,0,满二年,低层,32.0,0,1,10,7,10
811,浏阳集里区花炮大道利通太悦城悦府,113.61563458955665,28.163661106072897,6144,76.8,125,4,2,2,南北,8.0,0,满二年,高层,33.0,0,0,10,10,10
812,"开福山语城新安路,近鹅羊村路湘诚德峰小区(C区)",112.9475148844992,28.311303845952548,8912,165,185.16,5,2,2,南北,7.0,0,满五年,中层,27.0,0,2,8,1,10
813,天心坡子街燕子岭正街48号市计生委宿舍,112.97199843329868,28.18270539026266,7229,60,83,2,1,1,南北,24.0,1,满五年,高层,6.0,1,2,10,10,10
814,宁乡金洲区欧洲北路288号碧桂园山水桃园,112.67551955197878,28.28260301873621,8670,528,609,7,3,7,南北,9.0,0,满二年,,1.0,0,0,10,3,4
815,岳麓汽车西站麓景路123号西铁馨寓,112.90062033955337,28.217538208222564,10131,52.8,52.12,2,2,1,南北,12.0,1,满五年,中层,17.0,1,1,10,10,10
816,望城金星北金甲冲路龙湖湘风原著(A1别墅),112.90804011862816,28.280010048669986,22129,350,158.17,4,2,3,南北,9.0,0,,,1.0,0,0,10,1,10
817,开福开福周边青竹湖路青竹湖畔(别墅),112.95607972860246,28.340597718359994,14832,380,256.22,5,2,3,南北,8.0,0,满五年,,1.0,0,0,10,1,10
818,"宁乡新城区宁乡大道,近资源路敏捷紫云府",112.56574780404836,28.304582061336877,5863,59.8,102,3,2,2,南北,4.0,0,,高层,29.0,0,0,0,4,6
819,岳麓雷锋大道雷锋大道501号金科东方大院(别墅),112.87776087799789,28.245860984797282,14185,400,282,5,2,4,南北,10.0,0,满五年,,1.0,0,1,10,10,10
820,星沙星沙大道漓湘中路6号楚天世纪城(东苑),113.08101009117536,28.226294140544056,6843,78,114,3,2,1,南北,11.0,0,满五年,低层,28.0,0,1,10,10,10
821,"天心奥特莱斯广场芙蓉南路,近万家丽路橘郡礼顿山",112.99312573390836,28.057085747209243,9974,248,248.65,4,2,4,南北,9.0,1,满五年,高层,7.0,0,0,10,0,10
822,星沙中南汽车世界时中路中南汽车世界G小区,113.0560541215603,28.23738204197552,3052,27,88.47,2,2,1,南,20.0,1,满五年,高层,6.0,1,0,10,3,10
823,开福松桂园湘江中路208号欧陆经典,112.96657800648082,28.209601839256166,8850,100,113,2,2,1,南北,18.0,1,满五年,高层,31.0,2,0,10,10,10
824,"岳麓溁湾镇银盆南路,近溁湾路绿地湖湘中心",112.9472677091723,28.20104100970471,19877,322,162,4,2,2,南北,5.0,1,满五年,中层,15.0,1,0,10,10,10
825,开福伍家岭捞建路银宏小区,113.03069569818857,28.31231462333647,11516,266,231,4,2,3,南北,12.0,0,满五年,,1.0,0,0,4,0,10
826,星沙大众传媒明月路126号山水芙蓉国际新城(别墅),113.07535766069563,28.26515930977769,12206,238,195,4,2,3,南北,21.0,0,,,1.0,0,1,10,10,10
827,星沙泉塘东六路明天一城,113.10642932125461,28.22719278337124,4888,41,83.88,2,2,1,南北,15.0,0,满五年,低层,28.0,0,1,10,10,10
828,星沙泉塘漓湘东路28号圣力华苑,113.10742102020694,28.228842476881972,4339,53.8,124,3,2,2,南北,13.0,0,满五年,中层,18.0,0,1,10,10,10
829,宁乡东城区振宁路宁乡吾悦华府,112.547693520267,28.23768898490725,7802,78.8,101,3,2,2,南北,6.0,0,满二年,高层,31.0,0,0,10,10,10
830,浏阳集里区黄泥岭路58号名河依山郡,113.59889293856455,28.154537636234362,5731,55.8,97.38,3,2,1,南北,8.0,0,满二年,高层,25.0,0,0,4,0,10
831,宁乡老城区春城北路19号春城佳苑,112.54223053621504,28.271748651304822,4880,59.8,122.55,3,2,2,南北,11.0,0,满二年,低层,15.0,0,0,10,10,10
832,芙蓉人民东路人民东路469号长房东云台,113.06167451318866,28.195539894079786,9277,78,84.08,2,1,1,南北,5.0,1,满五年,中层,32.0,2,1,10,4,10
833,岳麓银盆岭茶子山路卓越中寰(商住楼),112.95219439142254,28.24273028156423,14010,42,29.98,1,1,1,南,3.0,1,,高层,31.0,1,5,10,10,10
834,岳麓桐梓坡银双路428号咸嘉西子园,112.92363369241997,28.2263471249371,8296,67,80.77,2,2,1,南北,20.0,1,满五年,高层,6.0,2,2,10,10,10
835,星沙泉塘黄兴大道17号高林仕家,113.11694806325619,28.224257907772355,7400,66,89.19,3,2,1,南北,6.0,0,满五年,高层,33.0,0,4,10,10,10
836,天心暮云芙蓉南路四段158号德泽苑,112.9887149286746,28.057395722833295,6118,88,143.85,4,2,2,南北,10.0,1,满五年,高层,17.0,0,0,10,1,10
837,星沙开元路蓝田北路长龙湾,113.16031225920395,28.253678624441225,7845,69.8,88.98,3,2,1,南,8.0,0,满五年,低层,32.0,0,0,5,5,10
838,望城望城新区政府望府路正荣财富中心(北区公寓住宅),112.82677418695059,28.3520789503667,6411,75,117,4,2,2,南北,6.0,0,满五年,高层,33.0,0,1,10,10,10
839,宁乡金洲区金洲大道东288号碧桂园山湖城,112.67947788901996,28.255541748406287,5057,45,89,3,2,1,南,6.0,0,满五年,中层,18.0,0,0,0,4,10
840,星沙星沙大道南山路7号楚天中苑,113.07910640505128,28.233270752474937,5694,66.6,116.98,3,2,2,南北,15.0,1,满五年,高层,28.0,0,4,10,9,10
841,岳麓含浦象咀路29号中建麓山和苑,112.8918990242885,28.144054159847116,6345,54.8,86.38,2,2,1,南北,11.0,0,满五年,低层,25.0,0,0,10,6,10
842,雨花红星湘府东路二段35号森林雅苑,113.03097287590263,28.11546896721245,7609,69.8,91.74,2,2,1,南北,14.0,1,满五年,低层,18.0,1,0,10,9,10
843,天心新开铺下新市街51号丽江翠园,112.95853079101103,28.13844181060159,6083,59,97,2,2,1,南北,19.0,0,满五年,中层,6.0,1,0,10,6,10
844,雨花雨花区政府木莲东路329号鑫苑木莲世家,113.02291262317901,28.13282409474921,19481,360,184.8,4,2,3,南北,4.0,1,满五年,高层,6.0,0,0,10,10,10
845,长沙县长沙县周边盛祥路沃家苑,113.18567980817394,28.203004702233958,6821,140,205.25,5,2,2,南北,6.0,1,满五年,中层,6.0,1,0,2,0,1
846,望城望城步行街文源路188号百合湖滨,112.81768239104436,28.357062814081083,5753,65,113,3,2,2,南,10.0,0,满五年,高层,19.0,0,2,10,10,10
847,天心奥特莱斯广场万家丽南路御邦(别墅),112.99137735541471,28.062703676487743,17484,348,199.04,5,2,3,南北,12.0,1,满五年,,1.0,1,0,10,6,10
848,雨花左家塘曙光中路99号曙光路友阿宿舍,112.99741965740103,28.183575611157444,9213,62.8,68.17,2,1,1,南北,34.0,1,满五年,中层,7.0,3,3,10,10,10
849,雨花东塘劳动西路528号建鸿达华都,112.98675880196292,28.171059590429483,17440,325,186.36,4,2,3,南北,11.0,1,满五年,高层,28.0,3,0,10,10,10
850,开福马厂华章路50号景香苑,112.97864514470898,28.255613295328303,6543,57.1,87.28,2,1,1,南北,6.0,1,满五年,高层,6.0,0,0,5,0,10
851,天心芙蓉南路新姚南路169号九峰小区,112.97443663644651,28.097327276717944,19052,308,161.67,4,2,2,南北,14.0,1,满五年,低层,7.0,0,0,10,5,10
852,望城金星北龙回塘路麓谷和润园,112.84909277009025,28.198556502418437,8375,67,80,2,2,1,南北,2.0,1,满五年,高层,26.0,0,0,10,2,10
