ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
138,临平临平北北沙西路28号中铁逸都,120.286974586407,30.43996782903031,15659,139,88.77,3,2,1,南,10.0,1,满二年,低层,24.0,1,2,10,10,10
139,西湖古墩路萍水西街193号耀江文鼎苑,120.09022400640788,30.30020771174179,55296,485,87.71,2,2,1,南,14.0,1,,高层,24.0,1,0,10,10,10
140,钱塘金沙湖松华路湖上春风,120.31037595319778,30.318264562796664,33116,350,105.69,3,2,2,南,1.0,1,,低层,26.0,1,0,1,10,10
141,"临平临平北兴国路,近辰兴路越秀景瑞悦见山",120.26427642970583,30.422534814046358,21067,190,90.19,3,2,2,南,4.0,0,,中层,18.0,0,0,3,10,10
142,"上城丁桥丁群路,近勤丰路中豪四季公馆",120.2326793171965,30.35344642826902,26193,230,87.81,3,2,1,南,10.0,1,满五年,高层,16.0,1,2,10,10,10
143,"余杭中泰天目山西路,近城东路金成英特学府(公寓住宅)",119.94845382441366,30.24816589633733,25132,225,89.53,3,2,1,南,9.0,1,满五年,低层,18.0,0,0,2,6,10
144,"钱塘新湾建华路,近闸口路滨江新希望新城未来海岸(公寓住宅)",120.53076184101097,30.28598178247868,16606,155,93.34,3,2,2,南,4.0,0,,高层,20.0,0,0,1,4,10
145,滨江长河香溢路88号白金海岸花园,120.18358424174762,30.205522725167924,49236,770,156.39,4,2,2,南,20.0,1,满二年,中层,18.0,0,0,2,10,10
146,"临平临平世纪大道,近南苑街钱塘梧桐蓝山",120.28216880184166,30.398602936233445,20994,188,89.55,3,1,1,南,13.0,0,满五年,低层,24.0,0,1,2,10,10
147,余杭老余杭狮山路307号同城印象(西区),119.94406922957549,30.271477170884264,17881,149,83.33,2,2,1,南,15.0,0,满五年,中层,6.0,0,0,4,10,10
148,"萧山义桥时代大道,近纬一路万科江湾城",120.19460047372884,30.07203188485347,21752,185,85.05,3,2,1,南,7.0,0,满二年,高层,33.0,1,0,2,10,10
149,临平星桥藕花州大街西段264号瑞金华庭嘉苑,120.257018547974,30.40046077979227,18962,169,89.13,3,2,1,南,13.0,1,满五年,,5.0,0,2,7,10,10
150,滨江彩虹城西环路33号临江花园(公寓住宅),120.14249590550655,30.1876480807235,33574,340,101.27,3,2,2,南北,21.0,1,满五年,,5.0,0,2,5,10,10
151,余杭中泰中泰路中锐招商星未来,119.9198105063912,30.240202362679756,19273,179,92.88,3,2,2,南,3.0,1,满二年,低层,18.0,0,0,2,7,10
152,"余杭闲林高教路,近五常大道翡翠城梧桐郡",120.01237276558689,30.25007996483568,37179,498,133.95,4,2,2,南,2.0,1,满二年,高层,17.0,1,0,3,7,10
153,西湖西湖三墩甲来路82号都市阳光和苑,120.06093273303297,30.342480312640113,23234,145,62.41,2,2,1,南,10.0,1,,高层,28.0,0,1,1,10,10
154,"滨江区政府扬帆路,近丹枫路龙湖春江彼岸",120.22547318605099,30.223147950104256,64195,1030,160.45,4,2,2,南,9.0,1,满二年,中层,33.0,2,3,4,10,10
155,"临安临安城区九州街,近飞翠路融信美好宝龙澜天",119.69515523980127,30.205137565308217,12163,105,86.33,3,2,2,南,2.0,1,,低层,27.0,1,0,6,10,10
